tracking_id	q13_FPKM	q14_FPKM	q15_FPKM	q16_FPKM	q13_FPKMr	q14_FPKMr	q15_FPKMr	q16_FPKMr
Lat2	1.51675	2.1106	2.34595	2.4126	1.51675	2.1106	2.34595	2.4126
Lats1	19.576	18.7174	20.3273	18.6979	19.576	18.7174	20.3273	18.6979
Lats2	7.38978	7.95753	10.2622	10.8603	7.38978	7.95753	10.2622	10.8603
Lax1	2.45243	2.09352	1.52728	2.59949	2.45243	2.09352	1.52728	2.59949
Layn	0.0624699	0.25336	0.107367	0.102794	0.0624699	0.25336	0.107367	0.102794
Lbh	10.2864	10.1327	7.52181	10.8305	10.2864	10.1327	7.52181	10.8305
Lbp	0.765699	0.862626	0.51178	1.14329	0.765699	0.862626	0.51178	1.14329
Lbr	16.0325	16.196	16.2848	16.2459	16.0325	16.196	16.2848	16.2459
Lbx1	0	0	0	0	0	0	0	0
Lbx2	0.161992	0	0.417622	0.177704	0.161992	0	0.417622	0.177704
Lca5	0.391566	0.26467	0.560189	0.268457	0.391566	0.26467	0.560189	0.268457
Lca5l	0.0332733	0.0224911	0.0285934	0.0365006	0.0332733	0.0224911	0.0285934	0.0365006
Lcat	0.0854375	0.34651	0.146842	0.140587	0.0854375	0.34651	0.146842	0.140587
Lce1a1	0	0	0	0	0	0	0	0
Lce1a2	0	0	0	0	0	0	0	0
Lce1b	0	0	0	0	0	0	0	0
Lce1c	0	0	0	0	0	0	0	0
Lce1d	0	0	0	0	0	0	0	0
Lce1e	0	0	0	0	0	0	0	0
Lce1f	0	0	0	0	0	0	0	0
Lce1g	0	0	0	0	0	0	0	0
Lce1h	0	0	0	0	0	0	0	0
Lce1i	0	0	0	0	0	0	0	0
Lce1k	0	0	0	0	0	0	0	0
Lce1l	0	0	0	0	0	0	0	0
Lce1m	0	0	0	0	0	0	0	0
Lce3a	0	0	0	0	0	0	0	0
Lce3b	0	0	0	0	0	0	0	0
Lce3c	0	0	0	0	0	0	0	0
Lce3f	0	0	0	0	0	0	0	0
Lce6a	0	0	0	0	0	0	0	0
Lck	3.3807	1.92065	4.31536	4.42878	3.3807	1.92065	4.31536	4.42878
Lclat1	22.6527	17.5394	18.7775	15.9673	22.6527	17.5394	18.7775	15.9673
Lcmt1	9.00174	6.02734	5.54631	5.07717	9.00174	6.02734	5.54631	5.07717
Lcmt2	2.91132	2.35316	2.88572	2.51779	2.91132	2.35316	2.88572	2.51779
Lcn10	0	0	0	0	0	0	0	0
Lcn11	0	0	0	0	0	0	0	0
Lcn12	0	0	0	0	0	0	0	0
Lcn13	0	0	0	0	0	0	0	0
Lcn14	0	0	0	0	0	0	0	0
Lcn2	0.917637	0.206759	0.262857	1.00664	0.917637	0.206759	0.262857	1.00664
Lcn3	0	0	0	0	0	0	0	0
Lcn4	0.0871574	0	0	0	0.0871574	0	0	0
Lcn5	0	0	0	0	0	0	0	0
Lcn6	0	0	0	0	0	0	0	0
Lcn8	0	0	0	0	0	0	0	0
Lcn9	0	0	0	0	0	0	0	0
Lcor	11.1377	12.1862	12.375	12.0117	11.1377	12.1862	12.375	12.0117
Lcorl	10.4452	7.72061	6.39684	7.40285	10.4452	7.72061	6.39684	7.40285
Lcp1	10.1826	8.13154	7.39327	9.68374	10.1826	8.13154	7.39327	9.68374
Lcp2	2.36969	1.48511	2.37354	2.68562	2.36969	1.48511	2.37354	2.68562
Lct	65.9598	7.83715	99.0808	14.7419	65.9598	7.83715	99.0808	14.7419
Lctl	0.150639	0	0.0431506	0	0.150639	0	0.0431506	0
Ldb1	7.69107	11.1271	8.66945	10.1366	7.69107	11.1271	8.66945	10.1366
Ldb2	0.584362	0.790002	0.185987	0.569815	0.584362	0.790002	0.185987	0.569815
Ldb3	29.3511	28.0567	48.4644	33.3699	29.3511	28.0567	48.4644	33.3699
Ldha	514.936	463.684	616.946	484.437	514.936	463.684	616.946	484.437
Ldhal6b	0.398507	0.861988	0.684914	0.612024	0.398507	0.861988	0.684914	0.612024
Ldhb	0.956831	0.615973	0	0.849708	0.956831	0.615973	0	0.849708
Ldhc	0.0447359	0.181436	0.0768876	0.0490751	0.0447359	0.181436	0.0768876	0.0490751
Ldhd	0.489654	0.628866	0.504941	0.402861	0.489654	0.628866	0.504941	0.402861
Ldlrad1	0.200199	0.180433	0.344082	0.51244	0.200199	0.180433	0.344082	0.51244
Ldlrad2	0.0304248	0.123394	0.209164	0.133503	0.0304248	0.123394	0.209164	0.133503
Ldlrad3	0.381241	0.441773	0.304218	0.702012	0.381241	0.441773	0.304218	0.702012
Ldlrap1	3.94162	5.32869	3.50759	4.98241	3.94162	5.32869	3.50759	4.98241
Ldoc1	0	0	0	0	0	0	0	0
Ldoc1l	0.303728	0.284269	0.381474	0.294743	0.303728	0.284269	0.381474	0.294743
Leap2	14.3569	5.3144	30.8439	15.3744	14.3569	5.3144	30.8439	15.3744
Lect1	0.200715	0.0542693	0.0689936	0.0880732	0.200715	0.0542693	0.0689936	0.0880732
Lect2	0.294893	0.299001	0.633542	0.161748	0.294893	0.299001	0.633542	0.161748
Lef1	0.219127	0.207367	0.112984	0.336534	0.219127	0.207367	0.112984	0.336534
Lefty1	0.353093	0.190939	0.546176	0.503544	0.353093	0.190939	0.546176	0.503544
Lefty2	0	0	0	0	0	0	0	0
Lekr1	0.583186	0.625748	0.846104	0.538573	0.583186	0.625748	0.846104	0.538573
Lelp1	0	0	0	0	0	0	0	0
Lemd1	0	0	0	0	0	0	0	0
Lemd2	7.40862	7.30954	7.51933	7.67445	7.40862	7.30954	7.51933	7.67445
Lemd3	5.36737	5.59636	5.78891	5.62577	5.36737	5.59636	5.78891	5.62577
Lenep	4.50553	6.23607	6.63742	5.06023	4.50553	6.23607	6.63742	5.06023
Leng1	7.57077	8.20862	9.8434	9.11543	7.57077	8.20862	9.8434	9.11543
Leng8	19.9773	29.8295	21.3706	28.796	19.9773	29.8295	21.3706	28.796
Leng9	16.8625	16.2318	25.6661	21.6723	16.8625	16.2318	25.6661	21.6723
Leo1	8.99233	5.23882	5.89173	7.71178	8.99233	5.23882	5.89173	7.71178
Lep	0.0646472	0	0.0277773	0	0.0646472	0	0.0277773	0
Lepr	1.78478	1.7935	1.5011	1.80189	1.78478	1.7935	1.5011	1.80189
Lepre1	0.727956	0.454859	0.646801	0.886895	0.727956	0.454859	0.646801	0.886895
Leprel1	0.579805	0.6532	0.33217	0.715549	0.579805	0.6532	0.33217	0.715549
Leprel2	0.747532	1.14015	1.38361	1.17749	0.747532	1.14015	1.38361	1.17749
Leprel4	0.267383	0.722952	0.612735	0.423682	0.267383	0.722952	0.612735	0.423682
Leprot	28.2212	24.406	20.3015	24.68	28.2212	24.406	20.3015	24.68
Leprotl1	15.1968	11.996	10.1553	14.0781	15.1968	11.996	10.1553	14.0781
Letm1	32.9815	37.0344	41.1293	30.7783	32.9815	37.0344	41.1293	30.7783
Letm2	0.859619	1.26777	1.43266	1.00015	0.859619	1.26777	1.43266	1.00015
Letmd1	4.15697	5.61982	3.28651	4.78818	4.15697	5.61982	3.28651	4.78818
Lfng	2.56386	1.82933	2.36646	2.31774	2.56386	1.82933	2.36646	2.31774
Lgals1	9.24903	7.54734	7.44692	10.6946	9.24903	7.54734	7.44692	10.6946
Lgals12	1.64459	1.70019	1.16388	1.08247	1.64459	1.70019	1.16388	1.08247
Lgals2	649.424	692.705	741.68	572.809	649.424	692.705	741.68	572.809
Lgals3	226.096	309.846	496.393	386.923	226.096	309.846	496.393	386.923
Lgals3bp	132.439	62.2083	78.3951	65.6773	132.439	62.2083	78.3951	65.6773
Lgals4	865.378	822.954	1018.06	784.744	865.378	822.954	1018.06	784.744
Lgals6	227.299	340.943	374.302	366.787	227.299	340.943	374.302	366.787
Lgals7	0	0	0	0.1392	0	0	0	0.1392
Lgals8	23.8709	20.6797	23.0403	22.2702	23.8709	20.6797	23.0403	22.2702
Lgals9	314.893	153.032	163.942	191.706	314.893	153.032	163.942	191.706
Lgi1	0.024327	0.0822194	0	0.0400299	0.024327	0.0822194	0	0.0400299
Lgi2	0.200703	0.077523	0.147835	0.251623	0.200703	0.077523	0.147835	0.251623
Lgi3	0.0331501	0.156855	0.199413	0.109097	0.0331501	0.156855	0.199413	0.109097
Lgi4	0.167504	0.411726	0.314061	0.367502	0.167504	0.411726	0.314061	0.367502
Lgmn	34.022	31.7962	46.6263	38.6201	34.022	31.7962	46.6263	38.6201
Lgr4	45.0787	34.3357	25.3951	25.8117	45.0787	34.3357	25.3951	25.8117
Lgr5	2.98726	2.64795	2.99025	3.07295	2.98726	2.64795	2.99025	3.07295
Lgr6	0.0865758	0.039014	0.371995	0.110802	0.0865758	0.039014	0.371995	0.110802
Lgsn	0	0	0	0	0	0	0	0
Lhb	0	0.443652	0	0	0	0.443652	0	0
Lhcgr	0	0	0	0	0	0	0	0
Lhfp	3.511	3.50676	2.11653	3.70783	3.511	3.50676	2.11653	3.70783
Lhfpl1	0.0629488	0	0	0.0345273	0.0629488	0	0	0.0345273
Lhfpl2	28.9932	28.0293	20.9264	29.6772	28.9932	28.0293	20.9264	29.6772
Lhfpl3	0	0.048885	0.0621513	0.0198272	0	0.048885	0.0621513	0.0198272
Lhfpl4	0.0756886	0.043853	0	0.0474458	0.0756886	0.043853	0	0.0474458
Lhfpl5	0.0474505	0.0641484	0	0	0.0474505	0.0641484	0	0
Lhpp	7.64569	9.66938	7.32727	7.53696	7.64569	9.66938	7.32727	7.53696
Lhx1	0.0193862	0	0.166596	0.106333	0.0193862	0	0.166596	0.106333
Lhx2	0	0	0	0	0	0	0	0
Lhx3	0.0246419	0.0333135	0.042352	0.0810961	0.0246419	0.0333135	0.042352	0.0810961
Lhx4	0	0	0	0	0	0	0	0
Lhx5	0.0584809	0.0790605	0.0670074	0.0427688	0.0584809	0.0790605	0.0670074	0.0427688
Lhx6	0.0661397	0	0.0284154	0.0362754	0.0661397	0	0.0284154	0.0362754
Lhx8	0	0	0	0	0	0	0	0
Lhx9	0	0	0	0	0	0	0	0
Lias	12.3902	10.4518	15.4345	11.5921	12.3902	10.4518	15.4345	11.5921
Lif	0.84811	1.15488	1.13234	1.00484	0.84811	1.15488	1.13234	1.00484
Lifr	2.12024	2.21981	2.18548	2.05706	2.12024	2.21981	2.18548	2.05706
Lig1	6.97869	9.16691	7.9272	6.19402	6.97869	9.16691	7.9272	6.19402
Lig3	4.56903	4.37723	4.48731	4.07948	4.56903	4.37723	4.48731	4.07948
Lig4	2.46819	2.63156	2.58023	1.95393	2.46819	2.63156	2.58023	1.95393
Lilra5	0.207406	0.175245	0.802053	0.597248	0.207406	0.175245	0.802053	0.597248
Lilra6	0	0.0321364	0	0.0260798	0	0.0321364	0	0.0260798
Lilrb3	0.91911	0.925301	0.974693	1.20133	0.91911	0.925301	0.974693	1.20133
Lilrb4	1.26295	0.826158	0.630186	1.02792	1.26295	0.826158	0.630186	1.02792
Lim2	0	0	0	0	0	0	0	0
Lima1	66.2167	93.864	110.004	70.693	66.2167	93.864	110.004	70.693
Limch1	0.58953	0.796989	0.683886	0.683147	0.58953	0.796989	0.683886	0.683147
Limd1	27.856	23.8342	33.6373	25.1702	27.856	23.8342	33.6373	25.1702
Limd2	2.39025	2.5268	2.3475	2.14894	2.39025	2.5268	2.3475	2.14894
Lime1	3.26512	5.28934	4.98286	5.52712	3.26512	5.28934	4.98286	5.52712
Limk1	0.711868	1.11208	1.22349	1.28417	0.711868	1.11208	1.22349	1.28417
Limk2	12.0565	15.4757	12.6813	12.845	12.0565	15.4757	12.6813	12.845
Lims1	8.66006	9.04661	11.0898	9.72666	8.66006	9.04661	11.0898	9.72666
Lims2	2.56443	3.9171	3.54888	3.98228	2.56443	3.9171	3.54888	3.98228
Lin28a	0	0	0	0.0165208	0	0	0	0.0165208
Lin28b	0	0	0	0	0	0	0	0
Lin37	9.42553	8.69184	11.2647	11.5723	9.42553	8.69184	11.2647	11.5723
Lin52	2.18929	2.44348	2.84392	2.45749	2.18929	2.44348	2.84392	2.45749
Lin54	6.35985	6.86544	7.06809	7.08829	6.35985	6.86544	7.06809	7.08829
Lin7a	0.0873955	0.165421	0.0751016	0.104694	0.0873955	0.165421	0.0751016	0.104694
Lin7b	0	0.131301	0	0.106544	0	0.131301	0	0.106544
Lin7c	22.4797	26.2524	30.2489	27.1784	22.4797	26.2524	30.2489	27.1784
Lin9	1.96631	1.78216	1.25452	1.93831	1.96631	1.78216	1.25452	1.93831
Lingo1	0.0159628	0.0431604	0	0.0175111	0.0159628	0.0431604	0	0.0175111
Lingo2	0	0.0300533	0	0.016117	0	0.0300533	0	0.016117
Lingo3	0.0152512	0.0206182	0.104849	0.0167305	0.0152512	0.0206182	0.104849	0.0167305
Lingo4	0.306303	0.560242	1.26966	1.0871	0.306303	0.560242	1.26966	1.0871
Lins	0.647772	0.878833	0.821346	0.731758	0.647772	0.878833	0.821346	0.731758
Lipa	13.7178	14.925	14.0699	17.6929	13.7178	14.925	14.0699	17.6929
Lipc	0.345469	0.23352	0.395838	0.189489	0.345469	0.23352	0.395838	0.189489
Lipe	30.1123	21.7667	30.634	21.1247	30.1123	21.7667	30.634	21.1247
Lipf	0	0	0	0	0	0	0	0
Lipg	1.63839	1.65655	1.2778	1.07234	1.63839	1.65655	1.2778	1.07234
Liph	21.491	16.0432	17.5847	19.863	21.491	16.0432	17.5847	19.863
Lipi	0	0	0	0	0	0	0	0
Lipk	0.0488305	0.132095	0	0.107181	0.0488305	0.132095	0	0.107181
Lipm	0	0.0267236	0	0	0	0.0267236	0	0
Lipn	0.0761885	0	0	0.0417892	0.0761885	0	0	0.0417892
Lipo1	5.23587	3.55245	3.70741	3.61403	5.23587	3.55245	3.70741	3.61403
Lipt1	1.20762	0.643139	1.69817	1.12403	1.20762	0.643139	1.69817	1.12403
Lipt2	0.869177	1.89313	0.912912	0.741598	0.869177	1.89313	0.912912	0.741598
Litaf	68.1079	39.7329	52.1831	64.5355	68.1079	39.7329	52.1831	64.5355
Lix1	0.527675	0.3912	0.760638	0.709566	0.527675	0.3912	0.760638	0.709566
Lix1l	1.71339	1.50562	1.25154	1.83259	1.71339	1.50562	1.25154	1.83259
Llgl1	4.28942	3.49952	3.37405	4.52977	4.28942	3.49952	3.37405	4.52977
Llgl2	36.6966	30.5386	35.352	36.1494	36.6966	30.5386	35.352	36.1494
Llph	10.4397	13.9737	12.2579	12.5295	10.4397	13.9737	12.2579	12.5295
Lman1	34.4098	31.7288	44.9927	27.2125	34.4098	31.7288	44.9927	27.2125
Lman1l	0	0.0435806	0.166214	0.0707265	0	0.0435806	0.166214	0.0707265
Lman2	46.7427	35.8291	43.715	37.3913	46.7427	35.8291	43.715	37.3913
Lman2l	5.32664	4.49243	6.67719	4.5835	5.32664	4.49243	6.67719	4.5835
Lmbr1	1.83574	2.76376	1.79267	1.70487	1.83574	2.76376	1.79267	1.70487
Lmbr1l	15.5224	13.8765	12.8419	13.7162	15.5224	13.8765	12.8419	13.7162
Lmbrd1	14.9889	14.25	13.9507	13.2939	14.9889	14.25	13.9507	13.2939
Lmbrd2	18.3014	12.9342	12.0267	12.5335	18.3014	12.9342	12.0267	12.5335
Lmcd1	0.389129	1.00829	0.390131	0.640309	0.389129	1.00829	0.390131	0.640309
Lmf1	3.78711	3.78914	3.33104	2.63708	3.78711	3.78914	3.33104	2.63708
Lmf2	5.91786	5.45704	5.1483	5.85069	5.91786	5.45704	5.1483	5.85069
Lmln	0.618616	1.04112	0.716043	0.817113	0.618616	1.04112	0.716043	0.817113
Lmna	38.746	64.3576	69.0349	60.0494	38.746	64.3576	69.0349	60.0494
Lmnb1	15.0363	15.0687	13.4678	14.2995	15.0363	15.0687	13.4678	14.2995
Lmnb2	6.91715	8.80372	8.7825	7.62226	6.91715	8.80372	8.7825	7.62226
Lmo1	0.057136	0	0	0.125356	0.057136	0	0	0.125356
Lmo2	1.39115	1.72785	1.61553	1.45453	1.39115	1.72785	1.61553	1.45453
Lmo3	0.182247	0.140789	0.0447469	0.285606	0.182247	0.140789	0.0447469	0.285606
Lmo4	5.09644	5.73874	5.70106	5.24594	5.09644	5.73874	5.70106	5.24594
Lmo7	80.7764	82.7431	104.087	96.7061	80.7764	82.7431	104.087	96.7061
Lmod1	1.12169	1.55209	1.15671	1.70821	1.12169	1.55209	1.15671	1.70821
Lmod2	0.112078	0.0378797	0	0.0614746	0.112078	0.0378797	0	0.0614746
Lmod3	0	0	0	0	0	0	0	0
Lmtk2	40.0902	33.3377	39.9087	40.0341	40.0902	33.3377	39.9087	40.0341
Lmtk3	0.159978	0.144183	0.183303	0.187195	0.159978	0.144183	0.183303	0.187195
Lmx1a	0.204665	0.297971	0.135291	0.0863525	0.204665	0.297971	0.135291	0.0863525
Lmx1b	0	0.131853	0	0	0	0.131853	0	0
Lnp	1.48543	1.35499	1.24697	1.4866	1.48543	1.35499	1.24697	1.4866
Lnpep	24.2053	22.0611	18.0507	19.1622	24.2053	22.0611	18.0507	19.1622
Lnx1	13.5441	22.6781	22.4183	12.693	13.5441	22.6781	22.4183	12.693
Lnx2	7.61555	8.75885	7.42352	7.09485	7.61555	8.75885	7.42352	7.09485
Loh12cr1	1.99141	2.59618	3.60159	2.8364	1.99141	2.59618	3.60159	2.8364
Lonp1	10.7741	11.6911	11.7615	11.4075	10.7741	11.6911	11.7615	11.4075
Lonp2	24.723	22.7911	25.1636	22.914	24.723	22.7911	25.1636	22.914
Lonrf1	0.516317	0.876987	1.20595	1.43778	0.516317	0.876987	1.20595	1.43778
Lonrf2	0.0202394	0.0273617	0	0.0666075	0.0202394	0.0273617	0	0.0666075
Lonrf3	1.41028	0.799826	0.792184	1.95459	1.41028	0.799826	0.792184	1.95459
Lor	0.0627484	0	0	0	0.0627484	0	0	0
Lox	0.420791	0.392324	0.199507	0.222844	0.420791	0.392324	0.199507	0.222844
Loxhd1	0	0	0	0.00846251	0	0	0	0.00846251
Loxl1	0.661225	0.681077	0.811749	0.639009	0.661225	0.681077	0.811749	0.639009
Loxl2	6.89737	7.99824	6.86404	8.29476	6.89737	7.99824	6.86404	8.29476
Loxl3	0.47466	0.572322	0.837847	0.872524	0.47466	0.572322	0.837847	0.872524
Loxl4	0.574961	0.955687	0.615591	0.899565	0.574961	0.955687	0.615591	0.899565
Lpar1	14.7194	16.2606	12.8903	12.8536	14.7194	16.2606	12.8903	12.8536
Lpar2	0.636866	0.654831	0.554999	0.501839	0.636866	0.654831	0.554999	0.501839
Lpar3	1.18569	3.11843	6.70635	3.94938	1.18569	3.11843	6.70635	3.94938
Lpar4	0.0122299	0.0661347	0	0.0670809	0.0122299	0.0661347	0	0.0670809
Lpar5	18.1725	12.1553	12.5123	13.5081	18.1725	12.1553	12.5123	13.5081
Lpar6	4.94997	6.16125	6.10892	5.11912	4.94997	6.16125	6.10892	5.11912
Lpcat1	1.72892	2.33733	2.48635	2.3998	1.72892	2.33733	2.48635	2.3998
Lpcat2	1.65406	1.46505	1.2417	1.98134	1.65406	1.46505	1.2417	1.98134
Lpcat2b	0	0	0	0	0	0	0	0
Lpcat3	129.111	79.5476	103.53	85.287	129.111	79.5476	103.53	85.287
Lpcat4	30.4335	33.7484	20.8524	24.1933	30.4335	33.7484	20.8524	24.1933
Lpgat1	35.0784	30.9962	45.5264	28.5459	35.0784	30.9962	45.5264	28.5459
Lphn1	1.39536	2.06168	1.85702	2.69566	1.39536	2.06168	1.85702	2.69566
Lphn2	3.16167	3.03189	2.26053	3.08914	3.16167	3.03189	2.26053	3.08914
Lphn3	1.11662	1.42635	1.82846	1.65895	1.11662	1.42635	1.82846	1.65895
Lpin1	2.30139	1.60132	1.34422	1.27343	2.30139	1.60132	1.34422	1.27343
Lpin2	35.7551	50.8023	52.4305	50.5527	35.7551	50.8023	52.4305	50.5527
Lpin3	18.1774	27.8739	36.3687	24.4339	18.1774	27.8739	36.3687	24.4339
Lpl	1.69338	0.364205	0.198437	0.591065	1.69338	0.364205	0.198437	0.591065
Lpo	0.0181239	0.0245017	0	0.815155	0.0181239	0.0245017	0	0.815155
Lpp	20.2997	19.4231	19.7172	17.5285	20.2997	19.4231	19.7172	17.5285
Lpxn	1.58134	1.41005	1.50349	1.43945	1.58134	1.41005	1.50349	1.43945
Lrat	2.68358	3.40767	6.11125	5.35154	2.68358	3.40767	6.11125	5.35154
Lrba	31.7868	29.7945	34.0155	28.2498	31.7868	29.7945	34.0155	28.2498
Lrch1	3.77234	5.71587	3.50117	4.19081	3.77234	5.71587	3.50117	4.19081
Lrch2	0.144589	0.0977355	0.0745518	0.158614	0.144589	0.0977355	0.0745518	0.158614
Lrch3	5.85047	7.65263	7.53399	7.08056	5.85047	7.65263	7.53399	7.08056
Lrch4	11.6369	13.4898	14.3641	12.4211	11.6369	13.4898	14.3641	12.4211
Lrdd	1.44615	1.33637	1.51018	1.64667	1.44615	1.33637	1.51018	1.64667
Lrfn1	0.0976657	0.13195	0.167751	0.178513	0.0976657	0.13195	0.167751	0.178513
Lrfn2	0	0	0	0	0	0	0	0
Lrfn3	2.47046	1.55691	1.81971	2.52669	2.47046	1.55691	1.81971	2.52669
Lrfn4	2.21764	2.654	2.43683	2.05387	2.21764	2.654	2.43683	2.05387
Lrfn5	0	0	0	0	0	0	0	0
Lrg1	1.67914	0.291029	0.369991	0.425078	1.67914	0.291029	0.369991	0.425078
Lrguk	0	0	0	0.0189677	0	0	0	0.0189677
Lrig1	9.20632	8.33004	8.38311	7.10018	9.20632	8.33004	8.38311	7.10018
Lrig2	3.78949	3.26098	2.5635	3.13149	3.78949	3.26098	2.5635	3.13149
Lrig3	9.3753	13.8188	13.0494	9.34202	9.3753	13.8188	13.0494	9.34202
Lrit1	0	0	0	0	0	0	0	0
Lrit2	0	0	0	0	0	0	0	0
Lrit3	0	0	0	0.0733171	0	0	0	0.0733171
Lrmp	2.01346	5.06418	4.30554	2.36285	2.01346	5.06418	4.30554	2.36285
Lrp1	59.4077	49.608	54.7977	52.5336	59.4077	49.608	54.7977	52.5336
Lrp10	69.6998	58.9931	66.9947	57.4899	69.6998	58.9931	66.9947	57.4899
Lrp11	0.21633	0.417796	0.0796727	0.305116	0.21633	0.417796	0.0796727	0.305116
Lrp12	14.6955	14.6497	16.1427	14.9715	14.6955	14.6497	16.1427	14.9715
Lrp1b	0.00338959	0.0045824	0	0.00371836	0.00338959	0.0045824	0	0.00371836
Lrp2	0.00322875	0.00436496	0	0.00708386	0.00322875	0.00436496	0	0.00708386
Lrp2bp	0.352853	0.808866	0.817388	0.589033	0.352853	0.808866	0.817388	0.589033
Lrp3	0.224578	0.482201	0.340573	0.347804	0.224578	0.482201	0.340573	0.347804
Lrp4	10.0324	11.3163	12.4726	9.73821	10.0324	11.3163	12.4726	9.73821
Lrp5	20.8347	27.6163	26.4427	21.6578	20.8347	27.6163	26.4427	21.6578
Lrp6	19.9272	19.7829	19.9353	17.7524	19.9272	19.7829	19.9353	17.7524
Lrp8	0.570003	0.507499	0.489841	0.297399	0.570003	0.507499	0.489841	0.297399
Lrpap1	3.61513	4.93667	3.95393	4.30628	3.61513	4.93667	3.95393	4.30628
Lrpprc	11.0204	10.1739	7.33067	8.43926	11.0204	10.1739	7.33067	8.43926
Lrr1	0.457485	0.309238	0.786279	0.501859	0.457485	0.309238	0.786279	0.501859
Lrrc1	35.598	22.0122	27.0008	25.6195	35.598	22.0122	27.0008	25.6195
Lrrc10	0	0	0	0	0	0	0	0
Lrrc10b	0.0791093	0.178247	0	0.173565	0.0791093	0.178247	0	0.173565
Lrrc14	2.92983	1.80332	2.16977	2.43011	2.92983	1.80332	2.16977	2.43011
Lrrc14b	1.20384	1.20748	0.967778	1.46971	1.20384	1.20748	0.967778	1.46971
Lrrc15	0	0.0130611	0	0.0529918	0	0.0130611	0	0.0529918
Lrrc16a	24.5169	28.4884	30.401	23.0621	24.5169	28.4884	30.401	23.0621
Lrrc16b	0.0785684	0.136565	0.0385816	0.13544	0.0785684	0.136565	0.0385816	0.13544
Lrrc17	0.373363	0.336501	0.77004	0.68263	0.373363	0.336501	0.77004	0.68263
Lrrc18	0.144943	0.193737	0.355878	0.181713	0.144943	0.193737	0.355878	0.181713
Lrrc19	29.8368	17.6099	17.6658	16.8396	29.8368	17.6099	17.6658	16.8396
Lrrc2	0.400269	0.502473	0.638803	0.58023	0.400269	0.502473	0.638803	0.58023
Lrrc20	2.40991	2.37445	2.84318	1.90433	2.40991	2.37445	2.84318	1.90433
Lrrc23	0.156243	0.105613	0.201401	0.128548	0.156243	0.105613	0.201401	0.128548
Lrrc24	0.232486	0.589311	0.0499468	0.286923	0.232486	0.589311	0.0499468	0.286923
Lrrc25	0.601786	0.813556	0.795607	0.914063	0.601786	0.813556	0.795607	0.914063
Lrrc26	8.98203	8.27314	8.65174	8.71633	8.98203	8.27314	8.65174	8.71633
Lrrc27	0.207624	0.0897475	0.312247	0.165647	0.207624	0.0897475	0.312247	0.165647
Lrrc28	2.56405	2.35139	3.088	2.63452	2.56405	2.35139	3.088	2.63452
Lrrc29	0.977116	1.70949	0.889078	1.35563	0.977116	1.70949	0.889078	1.35563
Lrrc3	0.530479	0.684558	0.290097	0.648062	0.530479	0.684558	0.290097	0.648062
Lrrc30	0	0	0	0	0	0	0	0
Lrrc32	1.96665	1.47707	1.92477	1.84278	1.96665	1.47707	1.92477	1.84278
Lrrc33	0.941116	0.815066	0.530741	1.00014	0.941116	0.815066	0.530741	1.00014
Lrrc34	0.0906029	0.122486	0.0519064	0.165652	0.0906029	0.122486	0.0519064	0.165652
Lrrc36	0.0525213	0	0	0.0533447	0.0525213	0	0	0.0533447
Lrrc38	0	0	0	0	0	0	0	0
Lrrc39	0.384044	0.804221	0.205568	0.496271	0.384044	0.804221	0.205568	0.496271
Lrrc3b	0.203541	0.0917225	0.641347	0.372139	0.203541	0.0917225	0.641347	0.372139
Lrrc4	2.16503	1.97079	2.97683	1.71002	2.16503	1.97079	2.97683	1.71002
Lrrc40	2.37239	2.43545	1.89699	2.32416	2.37239	2.43545	1.89699	2.32416
Lrrc41	18.6301	14.0452	13.75	14.0988	18.6301	14.0452	13.75	14.0988
Lrrc42	14.2964	11.8375	10.3429	13.8668	14.2964	11.8375	10.3429	13.8668
Lrrc43	0	0	0	0	0	0	0	0
Lrrc45	4.69869	6.52945	6.16003	5.77778	4.69869	6.52945	6.16003	5.77778
Lrrc46	0.135686	0.183435	0.0777347	0.198463	0.135686	0.183435	0.0777347	0.198463
Lrrc47	5.02509	5.87371	4.73021	5.46162	5.02509	5.87371	4.73021	5.46162
Lrrc48	0.477942	1.00958	0.821438	0.78645	0.477942	1.00958	0.821438	0.78645
Lrrc49	2.21587	1.99223	2.87544	2.17848	2.21587	1.99223	2.87544	2.17848
Lrrc4b	0.0785025	0	0	0.150705	0.0785025	0	0	0.150705
Lrrc4c	0.135748	0.0611727	0.0259234	0.148915	0.135748	0.0611727	0.0259234	0.148915
Lrrc50	1.5276	1.73373	1.55585	1.262	1.5276	1.73373	1.55585	1.262
Lrrc51	1.51538	2.28012	2.08711	1.74373	1.51538	2.28012	2.08711	1.74373
Lrrc52	0	0	0	0	0	0	0	0
Lrrc55	0.311197	0.395961	0.220234	0.261057	0.311197	0.395961	0.220234	0.261057
Lrrc56	1.12266	1.36315	1.3968	1.63849	1.12266	1.36315	1.3968	1.63849
Lrrc57	7.78319	5.89007	7.99104	6.62396	7.78319	5.89007	7.99104	6.62396
Lrrc58	13.1577	12.9815	11.7667	13.2672	13.1577	12.9815	11.7667	13.2672
Lrrc59	113.351	85.0639	118.516	79.2186	113.351	85.0639	118.516	79.2186
Lrrc6	0	0	0	0	0	0	0	0
Lrrc61	2.38961	2.80086	1.67819	2.81857	2.38961	2.80086	1.67819	2.81857
Lrrc63	0	0	0.0366507	0	0	0	0.0366507	0
