	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
5108	chr2_60380539_60383871	chr2	60380539	60383871	9666	60383231	60385231	Ly75	-	0	19.9197875244	13.4351209377	74.9947337904	0.0265395219048	0.00187943616423	0.100822311455	29.8769369195	1.33769902287	95.3917343337	0.754329740874	0.541445479813	0.894427172188	0.2656158175062408
5111	chr2_62408186_62412553	chr2	62408186	62412553	9674	62412231	62414231	Dpp4	-	0	46.9992644097	10.4236407887	158.265395899	0.024914125422	0.00182325153718	0.0978082883794	65.9512339065	1.92442382319	216.754437259	0.810948288954	0.541445479813	0.894427172188	0.2969648806849316
5115	chr2_66123442_66125600	chr2	66123442	66125600	9680	66124793	66126793	Galnt3	-	0	26.5258154781	11.0796442349	80.7446359264	0.0301413249437	0.00198227422341	0.106339056865	25.7077372543	2.08391322323	77.507599769	0.822283159907	0.541445479813	0.894427172188	0.3285148935748339
5126	chr2_70474933_70478997	chr2	70474933	70478997	9701	70472923	70474923	Sp5	+	11	17.7166099609	12.0621714882	78.4062988203	0.0288551336941	0.0019478669536	0.104493279637	35.2658407782	1.02435606322	99.979957199	0.710972253326	0.541445479813	0.894427172188	0.22595901384791595
5131	chr2_71211388_71213028	chr2	71211388	71213028	9707	71209706	71211706	Dync1i2	+	0	25.3190197495	11.8429407888	85.9251199258	0.0493783876061	0.00244390591667	0.131103278838	33.4810142096	1.21301995858	85.4834264842	0.738409164162	0.541445479813	0.894427172188	0.2946637697027837
5141	chr2_73311470_73313687	chr2	73311470	73313687	9733	73310652	73312652	Scrn3	+	0	18.6883528166	13.8534287576	59.7303790344	0.00767533795286	0.0010825466418	0.0580731906522	24.9280268574	2.40007043207	83.8816742816	0.840982163781	0.541445479813	0.894427172188	0.3128785237715799
5163	chr2_79633877_79639642	chr2	79633877	79639642	9783	79633425	79635425	Ssfa2	+	0	57.7122016589	11.1220535216	197.059911534	0.0489349007331	0.00243340181894	0.130539786747	75.0336335841	1.46577820582	219.498660617	0.769074160524	0.541445479813	0.894427172188	0.29286627203698173
5166	chr2_80616417_80618534	chr2	80616417	80618534	9786	80615214	80617214	Dusp19	+	0	7.71136907676	11.6635947435	46.050998377	9.17473335382e-05	0.000164992676946	0.00885102850495	28.6356311635	3.38699793374	66.3176900097	0.443319852711	0.541445479813	0.894427172188	0.16745280989633038
5167	chr2_80638500_80640453	chr2	80638500	80640453	9787	80636812	80638812	Nup35	+	0	9.34559194682	14.1226610305	40.7806162802	0.0390446928937	0.00222262184329	0.119232499617	22.4706496503	3.21823851205	49.908369991	0.430185847613	0.541445479813	0.894427172188	0.22916750160437172
5168	chr2_83643565_83650645	chr2	83643565	83650645	9789	83642578	83644578	Zc3h15	+	0	57.569555271	12.3488159704	215.891043559	0.0196579186045	0.0016439990408	0.0881922921768	68.7771608774	2.0576847935	238.635022672	0.820515163903	0.541445479813	0.894427172188	0.26666022972494013
5172	chr2_84645653_84652511	chr2	84645653	84652511	9799	84650740	84652740	Ctnnd1	-	0	97.2143880044	12.9606321723	324.202722101	0.0499764291142	0.00245529107657	0.131714035489	137.389964637	1.5054017365	367.578275687	0.773332358816	0.541445479813	0.894427172188	0.299856791375473
5176	chr2_84725726_84728405	chr2	84725726	84728405	9803	84727268	84729268	Clp1	-	0	18.4963767469	11.2488695109	75.5611495117	0.00937415140644	0.00116373182602	0.0624283680635	36.8611931568	1.06199187237	89.2927963737	0.71679357602	0.541445479813	0.894427172188	0.2447868629107607
5189	chr2_90903153_90905770	chr2	90903153	90905770	9824	90902786	90904786	Kbtbd4	+	0	35.4457825975	11.3549814468	128.797973437	0.0407392116989	0.00225944267683	0.121207752417	38.1873007978	2.70231576334	133.95994533	0.855049979496	0.541445479813	0.894427172188	0.2752045055649721
5195	chr2_91192140_91197267	chr2	91192140	91197267	9830	91195116	91197116	Nr1h3	-	0	20.7041742698	13.057527506	101.905236492	0.0289622519863	0.00195159396592	0.10469321513	56.6659349041	1.11023144334	152.850354112	0.723993921898	0.541445479813	0.894427172188	0.20317085738204793
5196	chr2_91201406_91205734	chr2	91201406	91205734	9831	91200912	91202912	Acp2	+	0	27.1267000297	12.914341763	122.963723228	0.0396572998742	0.00223302787762	0.119790731098	47.493366929	1.06273444556	147.123966815	0.716906612934	0.541445479813	0.894427172188	0.22060734107246838
5200	chr2_91457009_91459617	chr2	91457009	91459617	9840	91455531	91457531	Lrp4	+	0	27.5934566051	12.5061571413	86.0362382496	0.0316692363868	0.00202784766308	0.108783843027	34.4751957327	1.15249182223	103.179371969	0.730069408314	0.541445479813	0.894427172188	0.320719003602279
5202	chr2_91709027_91713253	chr2	91709027	91713253	9846	91708950	91710950	Harbi1	+	0	62.7361643129	11.8682090697	177.470465907	0.0223833842533	0.00174492284241	0.0936063472814	74.1990812883	2.22298335406	208.625524338	0.831076173922	0.541445479813	0.894427172188	0.35350199816219385
5209	chr2_92431338_92435269	chr2	92431338	92435269	9858	92434069	92436069	Cry2	-	0	36.4890204265	11.1148831901	97.4019167374	0.00505834945847	0.000896626462463	0.0480995067444	32.3201363219	3.1833971405	126.866101058	0.871607559977	0.541445479813	0.894427172188	0.3746232276401301
5225	chr2_101886211_101886853	chr2	101886211	101886853	9889	101884262	101886262	Commd9	+	0	9.68059426857	14.8460112468	25.4080956662	0.0396694659918	0.00223302787762	0.119790731098	13.5536442856	3.28834923579	25.8009458055	0.440671011573	0.541445479813	0.894427172188	0.38100432223450514
5227	chr2_103072388_103074492	chr2	103072388	103074492	9893	103071675	103073675	Apip	+	0	7.33722949635	15.0488464475	48.9250440861	0.033786893136	0.0020820516383	0.111691614079	20.4243670276	2.05703864156	61.1526160658	0.820471148719	0.541445479813	0.894427172188	0.1499687866083
5229	chr2_103482774_103486528	chr2	103482774	103486528	9899	103485153	103487153	Cat	-	0	23.0055052791	11.3633506656	93.6141522659	0.0459988687725	0.0023767643091	0.127501468785	48.2404256323	0.859723938211	118.655521219	0.68325369887	0.541445479813	0.894427172188	0.24574815583177598
5237	chr2_104739584_104744230	chr2	104739584	104744230	9909	104742801	104744801	Depdc7	-	0	50.3689564849	10.9743454297	162.906829705	7.11195276337e-06	4.40999396517e-05	0.00236574028707	68.6973807002	2.43195695609	213.788887081	0.842626041907	0.541445479813	0.894427172188	0.309188734297455
5242	chr2_106002429_106004017	chr2	106002429	106004017	9915	106003549	106005549	Dnajc24	-	0	13.7200054197	14.1049939573	44.2960465932	0.00822912147996	0.00111274490093	0.0596931755953	17.0269843924	1.41483724225	48.5881131049	0.763393965976	0.541445479813	0.894427172188	0.3097343098290445
5248	chr2_110016901_110019768	chr2	110016901	110019768	9922	110015817	110017817	Ccdc34	+	0	17.5134927397	12.1598044445	66.4639593373	0.000682361170644	0.000372558390452	0.0199858866144	25.4213545103	3.45943821694	65.0796868862	0.453613645601	0.541445479813	0.894427172188	0.2635036027694383
5249	chr2_110597284_110600501	chr2	110597284	110600501	9927	110595299	110597299	Slc5a12	+	0	16.5168981881	13.2343294267	58.6454763131	0.00342477347401	0.000758647868717	0.0406976481352	23.1312714656	3.58492979186	104.027342023	0.881232344306	0.541445479813	0.894427172188	0.28163976535749474
5252	chr2_112261901_112263034	chr2	112261901	112263034	9931	112259969	112261969	Nop10	+	0	10.5366122658	12.7781452393	30.6453340553	0.0369283669541	0.00216535375983	0.116160354546	10.9481513738	1.65297703378	33.6821801902	0.788042121499	0.541445479813	0.894427172188	0.34382435664713307
5254	chr2_112366744_112368940	chr2	112366744	112368940	9935	112368027	112370027	Tmem85	-	0	15.1640067425	11.6666327407	81.5903324701	0.0101902909341	0.00121058399181	0.064941751461	29.8376952621	1.84653111743	97.9945024702	0.804872935522	0.541445479813	0.894427172188	0.18585543511612823
5256	chr2_112453732_112456370	chr2	112453732	112456370	9937	112453025	112455025	2900064A13Rik	+	0	14.5363383167	13.2707799999	84.1397474423	0.0265484831185	0.00187948065139	0.100824697968	28.5597202508	2.14953674383	104.577478866	0.826551173532	0.541445479813	0.894427172188	0.1727642256909375
5284	chr2_119236280_119242562	chr2	119236280	119242562	9973	119235360	119237360	Spint1	+	0	124.957372588	10.3380787022	397.15469768	0.0134406562108	0.00138905152002	0.074515638064	147.441385063	2.44919205008	455.032232654	0.843497857846	0.541445479813	0.894427172188	0.31463148571059346
5290	chr2_119547053_119550191	chr2	119547053	119550191	9986	119545707	119547707	1500003O03Rik	+	0	38.2635498055	12.7109645358	120.133768553	0.0322839845953	0.00204533921864	0.109722177139	44.9705645137	1.69446348877	138.845341141	0.791872034273	0.541445479813	0.894427172188	0.3185078622470674
5294	chr2_119661843_119663631	chr2	119661843	119663631	9990	119662798	119664798	Ndufaf1	-	0	15.3287744721	9.39535151977	53.1186363529	0.0209834778199	0.00169314978606	0.0908289828186	20.2948800996	1.74868572712	74.6785148868	0.796689582902	0.541445479813	0.894427172188	0.2885762045972238
5305	chr2_120566559_120569167	chr2	120566559	120569167	10003	120565671	120567671	Snap23	+	0	25.9513165777	12.8595656582	86.9318059023	0.0176415664731	0.00157449707517	0.0844638607677	51.261879566	3.45254586894	97.9139641751	0.452644916334	0.541445479813	0.894427172188	0.2985249910356848
5324	chr2_122117212_122119680	chr2	122117212	122119680	10023	122118386	122120386	Spg11	-	0	33.7711769474	10.9397988191	104.701375416	0.0459844477995	0.0023767643091	0.127501468785	39.7003321701	1.89605650648	122.328352957	0.808778941807	0.541445479813	0.894427172188	0.32254759608668176
5326	chr2_122233885_122235654	chr2	122233885	122235654	10029	122232839	122234839	Sord	+	0	11.6670717125	10.4246689223	53.7179583557	0.0253382495397	0.00183610265354	0.0984976862325	19.2144047605	1.65153845572	57.8568016972	0.787907014033	0.541445479813	0.894427172188	0.2171912721486
5332	chr2_122699361_122705933	chr2	122699361	122705933	10044	122702663	122704663	Slc30a4	-	0	39.2733575466	12.1508196541	170.884973299	0.0178017013864	0.00157839938932	0.0846732003242	90.1410068177	0.909099659261	246.648842157	0.691968830643	0.541445479813	0.894427172188	0.22982335303340465
5335	chr2_124606596_124612851	chr2	124606596	124612851	10053	124608296	124610296	Sema6d	+	0	49.5427577781	12.6618145228	214.479590994	0.0178784294915	0.00158130713142	0.0848291860845	82.7582353577	2.91466167953	195.161225182	0.406175159769	0.541445479813	0.894427172188	0.23099054576006692
5336	chr2_125122379_125123981	chr2	125122379	125123981	10054	125123660	125125660	Myef2	-	0	13.5131225928	9.97312297603	37.9744444171	0.00236508313337	0.000655487077409	0.0351635897675	16.5271070299	3.44333956155	40.0692186729	0.451347438927	0.541445479813	0.894427172188	0.35584780238983565
5337	chr2_125247479_125248964	chr2	125247479	125248964	10055	125245248	125247248	Dut	+	232	7.87295283812	8.63167196656	25.7265136357	0.0461245057834	0.00237877282991	0.12760921584	12.86845933	3.20232431805	33.8408938953	0.427773779222	0.541445479813	0.894427172188	0.3060248640606674
5342	chr2_126552814_126556477	chr2	126552814	126556477	10061	126551024	126553024	Slc27a2	+	0	31.3075434276	11.9463031217	119.955021821	0.0060033118164	0.00097106977662	0.0520930166856	43.9875872493	0.740868164033	133.093252552	0.660749095513	0.541445479813	0.894427172188	0.2609940205281103
5361	chr2_128686132_128688152	chr2	128686132	128688152	10091	128687395	128689395	Anapc1	-	0	20.3709494331	11.0677133298	80.9062227668	0.0467443179959	0.00238831841438	0.128121288507	38.5995944781	3.23800773314	87.555464088	0.433165750781	0.541445479813	0.894427172188	0.25178470501355865
5373	chr2_130273363_130275467	chr2	130273363	130275467	10108	130272412	130274412	Nop56	+	0	32.350931328	13.4987154765	79.2341584536	0.0361880093297	0.00214540824846	0.11509037803	21.7604642051	2.0889707313	88.4180510622	0.822619923526	0.541445479813	0.894427172188	0.4082952600164852
5381	chr2_130667790_130668431	chr2	130667790	130668431	10116	130665841	130667841	Itpa	+	0	5.42165417929	10.730639003	27.8476141724	0.000301888083159	0.0002634336337	0.0141318914524	14.3636973574	0.833962851624	30.2954604094	0.678562698953	0.541445479813	0.894427172188	0.19469007814189865
5400	chr2_133551750_133554969	chr2	133551750	133554969	10154	133551199	133553199	Bmp2	+	0	22.5253539812	10.9740975569	75.6788701601	0.0499792433501	0.00245529107657	0.131714035489	31.9777228542	1.5736797308	110.144526936	0.780356305377	0.541445479813	0.894427172188	0.2976438989317257
5404	chr2_138255303_138258134	chr2	138255303	138258134	10162	138254584	138256584	Btbd3	+	0	16.1707755031	9.49116103568	58.1013572183	0.03368913047	0.00208077528914	0.111623144357	30.886535546	1.37267445491	82.112235965	0.758510564928	0.541445479813	0.894427172188	0.2783200991732899
5406	chr2_140169108_140171639	chr2	140169108	140171639	10165	140168646	140170646	2310003L22Rik	+	0	11.6571383737	10.4668726357	64.330672893	0.0411171355968	0.00226811085153	0.121672756457	27.1432803611	1.34311929455	86.3712886489	0.754985533781	0.541445479813	0.894427172188	0.1812065356923765
5407	chr2_140668032_140672541	chr2	140668032	140672541	10166	140671476	140673476	Flrt3	-	0	27.0628236899	12.0121355743	119.786794496	0.00361777574889	0.000777864376742	0.0417285172831	49.783557653	0.916959722399	139.156857909	0.693323463582	0.541445479813	0.894427172188	0.2259249344117285
5409	chr2_143062476_143064718	chr2	143062476	143064718	10179	143061069	143063069	Snrpb2	+	0	16.0824483325	11.7914453556	61.0142470511	0.0085113495533	0.00112720497871	0.0604688861476	34.4987475877	3.28852866631	73.9146627996	0.440697548098	0.541445479813	0.894427172188	0.26358513150266033
5427	chr2_146855819_146856568	chr2	146855819	146856568	10220	146853889	146855889	Plk1s1	+	0	8.06184706324	8.59471798013	23.3877982055	0.0414676679749	0.00227610533134	0.12210162015	14.6901891836	2.29935232186	26.4056610882	0.320364208186	0.541445479813	0.894427172188	0.34470312221798344
5433	chr2_150135264_150137611	chr2	150135264	150137611	10227	150136678	150138678	Zfp120	-	0	19.0269046483	11.382801969	69.853654602	0.0168693976253	0.00154234586455	0.0827391097854	34.5511413556	1.03790888983	80.9555578751	0.713089537617	0.541445479813	0.894427172188	0.2723823793716762
5459	chr2_152669118_152670856	chr2	152669118	152670856	10264	152667461	152669461	H13	+	0	9.40017045128	9.18331857274	44.7170994111	0.00128474049807	0.000492407178227	0.0264151721834	9.14305729993	1.85569234777	50.5533955254	0.805607066415	0.541445479813	0.894427172188	0.21021422621491906
5472	chr2_153740433_153743379	chr2	153740433	153743379	10288	153739287	153741287	Mapre1	+	0	40.520893256	9.66368122925	127.919013889	0.0140091399305	0.00141755993725	0.0760449714756	40.7036066067	2.47073989657	134.563921338	0.844571624245	0.541445479813	0.894427172188	0.3167699001429253
5485	chr2_155132671_155136258	chr2	155132671	155136258	10308	155131481	155133481	Itch	+	0	58.2182775031	10.4626389128	152.788163649	0.00667555200143	0.00101358033842	0.0543734948328	48.358261524	2.04980036244	166.920461327	0.819976559904	0.541445479813	0.894427172188	0.3810391859728398
5490	chr2_155517876_155519781	chr2	155517876	155519781	10315	155516043	155518043	Acss2	+	0	11.9713401953	11.6280837757	44.8753173929	0.00536278585037	0.000926009714904	0.0496757706716	16.5144984846	1.4712177045	57.2224064107	0.769666879898	0.541445479813	0.894427172188	0.26676892534233215
5491	chr2_155551051_155554013	chr2	155551051	155554013	10316	155556930	155558930	4930471I20Rik	-	2918	17.4340026022	14.9543085652	71.6415478488	0.0442581518564	0.00234346796416	0.125715287097	22.8283203879	1.0692124155	72.0661353987	0.717889760434	0.541445479813	0.894427172188	0.2433504457356866
5495	chr2_155818145_155821932	chr2	155818145	155821932	10322	155819203	155821203	BC029722	-	0	52.5544093439	11.9853267095	163.841462909	0.0361550842611	0.00214540824846	0.11509037803	69.9680597232	1.85643143189	197.080704346	0.805666060513	0.541445479813	0.894427172188	0.32076379452916326
5496	chr2_155824769_155828029	chr2	155824769	155828029	10323	155826925	155828925	Eif6	-	0	43.2331619513	10.0994647736	148.012154204	0.0390526435622	0.00222262184329	0.119232499617	56.22167718	1.8058696308	159.546116798	0.801549356318	0.541445479813	0.894427172188	0.2920919716614166
5505	chr2_156391016_156394024	chr2	156391016	156394024	10334	156392979	156394979	2900097C17Rik	-	0	22.2071519357	10.4429446097	88.4937329747	0.0362301854484	0.00214540824846	0.11509037803	31.2113568681	1.49941831221	93.1693059561	0.772698097885	0.541445479813	0.894427172188	0.2509460409139813
5506	chr2_156419968_156422478	chr2	156419968	156422478	10335	156419052	156421052	Epb4.1l1	+	0	18.5251779438	9.95312852168	62.9487039275	0.0215400675373	0.00171474110283	0.0919872485291	31.8488016244	0.834711373583	78.8966960689	0.67870042325	0.541445479813	0.894427172188	0.29429006139881814
5509	chr2_156861412_156865031	chr2	156861412	156865031	10342	156861122	156863122	1110008F13Rik	+	0	46.7917114717	12.17857557	162.10403403	0.0445044125766	0.00234862568088	0.125991972696	47.3290903351	2.60976827645	185.598374425	0.851086006507	0.541445479813	0.894427172188	0.28865235681328216
5528	chr2_158793510_158795708	chr2	158793510	158795708	10378	158792820	158794820	Dhx35	+	0	12.9916270312	10.1065238015	58.0731169212	0.0255432742704	0.00184518367343	0.0989848373434	15.3665039544	1.55963044839	61.2414059251	0.778942568929	0.541445479813	0.894427172188	0.2237115505411647
5541	chr2_163537266_163542711	chr2	163537266	163542711	10403	163541721	163543721	0610008F07Rik	-	0	44.9274218658	11.7281676971	163.228354984	0.00769063816529	0.00108382417554	0.0581417239216	60.6041460763	2.31666784455	221.47737551	0.836485741287	0.541445479813	0.894427172188	0.27524275344319854
5542	chr2_163547019_163550811	chr2	163547019	163550811	10404	163545188	163547188	Hnf4a	+	0	78.4800951047	12.1851726552	285.497979974	0.0334263984995	0.00207766556166	0.111456323095	78.7659117564	1.79582537573	252.093835111	0.80071168851	0.541445479813	0.894427172188	0.2748884426847682
5545	chr2_163657761_163662885	chr2	163657761	163662885	10410	163656386	163658386	Pkig	+	0	31.0386663891	12.319188552	116.9148762	0.0101219554468	0.00120673348965	0.0647351913581	50.0981582116	1.38068316013	133.374784793	0.75945115574	0.541445479813	0.894427172188	0.2654808985642154
5548	chr2_164069516_164071625	chr2	164069516	164071625	10416	164071102	164073102	Tomm34	-	0	18.0250690165	10.0871357479	62.0992941152	0.0262965504537	0.0018711823778	0.100379537265	17.4807090703	1.62947527653	65.8488854163	0.785815199888	0.541445479813	0.894427172188	0.29026205971136826
5570	chr2_165883462_165886148	chr2	165883462	165886148	10450	165884751	165886751	Zmynd8	-	0	28.6805937226	12.2432716216	113.641684737	0.0456026408928	0.00236958892503	0.127116545465	42.9709523514	1.15316858348	117.221374238	0.730164981843	0.541445479813	0.894427172188	0.25237740701376665
5579	chr2_167345779_167349357	chr2	167345779	167349357	10475	167349178	167351178	B4galt5	-	0	59.0632835761	10.9055651382	148.89813175	0.0476956218666	0.00240938469079	0.129251388439	57.7734145924	1.40121615207	146.920119597	0.761834705923	0.541445479813	0.894427172188	0.39666907087368475
5588	chr2_168076808_168080833	chr2	168076808	168080833	10500	168079004	168081004	Pard6b	+	0	66.7313441932	11.8032741589	189.227837757	0.0229123771023	0.0017625855456	0.0945538626032	95.61674672	2.67919737392	269.518931633	0.854086239905	0.541445479813	0.894427172188	0.3526507779415317
5589	chr2_168080874_168082520	chr2	168080874	168082520	10501	168079004	168081004	Pard6b	+	0	25.6824212739	10.3394786916	79.9106367264	0.0126512099619	0.00135047067746	0.0724459696186	52.1327703647	0.970463036179	117.583917225	0.70231282919	0.541445479813	0.894427172188	0.3213892708905838
5607	chr2_173736966_173738947	chr2	173736966	173738947	10549	173735571	173737571	Vapb	+	0	17.4511083942	8.7002338085	69.7742415633	0.0105315459421	0.00123236379683	0.0661101286198	25.6192039674	1.40502652912	76.0663178769	0.76227264444	0.541445479813	0.894427172188	0.2501081775051349
5612	chr2_174462561_174464457	chr2	174462561	174464457	10559	174464101	174466101	Atp5e	-	0	18.9791176561	12.4764435683	70.7720326577	0.0161064827323	0.00151405265439	0.0812213211523	26.2903867189	1.04374401208	71.5814340649	0.713993810661	0.541445479813	0.894427172188	0.2681725668089183
5626	chr2_180329625_180336942	chr2	180329625	180336942	10580	180330857	180332857	Gm14318	+	0	140.274733621	11.985629726	493.460710443	0.0470687365927	0.00239619220163	0.12854367765	161.647687088	1.45333053046	490.816777806	0.767707873309	0.541445479813	0.894427172188	0.28426727934442764
5636	chr2_181238548_181242884	chr2	181238548	181242884	10592	181242027	181244027	BC006779	-	0	26.3541287239	10.0094252998	126.004535987	0.0385415414201	0.00221177998166	0.118650888189	64.9637780568	0.975772032641	150.81929241	0.703183199878	0.541445479813	0.894427172188	0.20915222231855987
5647	chr2_181837272_181840423	chr2	181837272	181840423	10605	181835903	181837903	Pcmtd2	+	0	17.1567206027	12.6158042848	69.6544228094	0.00862327929003	0.00113124238731	0.0606854728427	29.8685069463	0.846399980972	86.3097865009	0.680839994003	0.541445479813	0.894427172188	0.24631200591019276
5648	chr2_181863366_181866440	chr2	181863366	181866440	10607	181862360	181864360	Polr3k	+	0	20.6745715092	12.512771541	73.481016439	0.0416916546948	0.00228060132741	0.122342807759	18.576389614	1.97633338429	84.5377189906	0.814794491794	0.541445479813	0.894427172188	0.28135935662189593
5652	chr3_7611898_7614014	chr3	7611898	7614014	10624	7613427	7615427	Il7	-	0	18.9918926372	8.13617735596	78.1773648568	0.040402920048	0.00225396272477	0.12091378051	21.2062364099	1.60009218209	62.8491480969	0.782971062551	0.541445479813	0.894427172188	0.24293339474908193
5653	chr3_8922764_8925027	chr3	8922764	8925027	10626	8923857	8925857	Mrps28	-	0	18.3544142242	11.3009210915	64.9415095444	0.0101555389242	0.00120842284162	0.0648258166068	17.9750100169	2.0412793559	68.6687869357	0.819390718163	0.541445479813	0.894427172188	0.28262992888471783
5658	chr3_10333730_10337507	chr3	10333730	10337507	10634	10335656	10337656	Slc10a5	-	0	41.2347398181	14.4138745416	126.941088565	0.0157983699656	0.0014972487998	0.0803198787445	35.1519507896	2.90967578262	150.060103241	0.862961417777	0.541445479813	0.894427172188	0.3248336711480603
5660	chr3_10365877_10372614	chr3	10365877	10372614	10637	10364973	10366973	Chmp4c	+	0	70.4421659191	12.1713661926	257.948901852	0.00309071600565	0.000734089288852	0.0393802036615	89.2416100958	2.39186770996	270.92667416	0.840552687182	0.541445479813	0.894427172188	0.273085736800371
5665	chr3_14641072_14645522	chr3	14641072	14645522	10646	14639727	14641727	Car13	+	0	23.6636885898	12.8891595216	87.3062230867	0.012578354595	0.00134849718571	0.0723401016969	27.5169275542	2.50142854571	113.910926459	0.846070362288	0.541445479813	0.894427172188	0.27104240400252594
5673	chr3_20057094_20058885	chr3	20057094	20058885	10658	20055811	20057811	Hltf	+	0	18.9617433945	10.853002233	53.6695264679	0.00401406304058	0.000817038122006	0.0438299919812	18.2766523094	0.939181362649	54.6641434513	0.697105662107	0.541445479813	0.894427172188	0.35330558405133516
5676	chr3_22076483_22080278	chr3	22076483	22080278	10669	22074652	22076652	Tbl1xr1	+	0	32.0614890456	13.2234918644	105.551577525	0.0199431254593	0.00165515123993	0.088790551652	29.5084134716	1.77908048885	116.882326822	0.799300231236	0.541445479813	0.894427172188	0.30375186991408254
5678	chr3_27181914_27184509	chr3	27181914	27184509	10674	27181004	27183004	Nceh1	+	0	8.84569582767	11.1017097571	42.9324301593	0.00512867365902	0.000905394525715	0.0485698693036	22.1859321885	3.43871917666	58.6228124153	0.45069475785	0.541445479813	0.894427172188	0.20603762225544203
5683	chr3_28694612_28699382	chr3	28694612	28699382	10696	28695903	28697903	Slc2a2	+	0	24.5143050012	13.6116001037	100.784042961	0.00139340610631	0.000509477857653	0.0273309284035	30.8747926066	2.25041540706	123.275601717	0.832701072171	0.541445479813	0.894427172188	0.24323597546772563
5684	chr3_28804462_28806882	chr3	28804462	28806882	10698	28803511	28805511	Rpl22l1	+	0	24.6908942188	13.0682499159	89.7008909312	0.0184901260917	0.00160355168584	0.0860224947144	33.3386390668	1.99388443812	95.8881215022	0.816059781923	0.541445479813	0.894427172188	0.27525807115715
5686	chr3_30792542_30795274	chr3	30792542	30795274	10703	30790876	30792876	Sec62	+	0	36.4149140703	12.2388328883	122.360938424	0.046895254013	0.0023915679084	0.128295607542	30.3524212847	3.66523582119	135.585858952	0.882782120424	0.541445479813	0.894427172188	0.2976024419175061
5694	chr3_32528528_32532180	chr3	32528528	32532180	10717	32527482	32529482	Mfn1	+	0	22.6396701558	13.4038045065	91.8493578148	0.00368239812242	0.000786890919773	0.0422127459843	31.0290491559	2.06824721223	99.4515268355	0.821231517426	0.541445479813	0.894427172188	0.24648697273909512
5699	chr3_34080177_34081935	chr3	34080177	34081935	10722	34081326	34083326	Dnajc19	-	0	8.14115026491	10.8224200398	45.50035562	0.00212424717526	0.000626176720442	0.0335912363164	20.9540083419	1.81098546424	58.9646794203	0.801973440182	0.541445479813	0.894427172188	0.17892498100237925
5717	chr3_40798662_40801832	chr3	40798662	40801832	10754	40797951	40799951	Plk4	+	0	26.7021489482	10.8961417513	96.0461173463	0.00550517274709	0.000938002358402	0.0503191157668	36.4718651403	1.68378048536	107.150624627	0.790897962256	0.541445479813	0.894427172188	0.2780138300846021
5736	chr3_54691479_54694019	chr3	54691479	54694019	10807	54691105	54693105	Fam48a	+	0	20.5113143327	11.8568315884	67.2569833785	0.0485152115502	0.00242510977348	0.130094960152	19.9802502571	1.85734229035	68.5282388494	0.805738718217	0.541445479813	0.894427172188	0.3049692879811324
5748	chr3_60030621_60033766	chr3	60030621	60033766	10831	60029788	60031788	Aadac	+	0	14.4279362089	16.9880174886	45.133454285	0.00112043274629	0.000466505642821	0.0250256848895	22.7714504501	1.01888728918	77.4896430281	0.710111121556	0.541445479813	0.894427172188	0.3196727668525715
5749	chr3_60999611_61005855	chr3	60999611	61005855	10841	61000795	61002795	P2ry1	+	0	53.5141285311	13.2134902088	180.194958389	0.0200558489714	0.00166054168831	0.0890797221362	58.0974740615	2.28509248616	211.260038174	0.834706233048	0.541445479813	0.894427172188	0.29697905540495284
5752	chr3_62505295_62507800	chr3	62505295	62507800	10849	62506988	62508988	Dhx36	-	0	15.3478423691	10.2296267647	59.249579204	0.0157918745838	0.00149704179841	0.0803087741596	36.1528701492	3.08974132811	71.8570677158	0.422293064652	0.541445479813	0.894427172188	0.2590371539392106
5762	chr3_66985325_66986676	chr3	66985325	66986676	10872	66983672	66985672	Rsrc1	+	0	9.98678431771	7.43513743642	39.0517370156	0.027991506592	0.00192626567913	0.103334479746	13.2215343168	1.05117127653	46.4229745174	0.715138497115	0.541445479813	0.894427172188	0.25573214102411324
5763	chr3_67429832_67431206	chr3	67429832	67431206	10873	67428115	67430115	Gfm1	+	0	12.8391068498	13.8968600849	50.4512082369	0.013419591815	0.00138817274578	0.0744684962396	15.6930915753	0.775704054149	54.5518609024	0.66757646695	0.541445479813	0.894427172188	0.2544856168659501
5773	chr3_72964217_72969432	chr3	72964217	72969432	10890	72966866	72968866	Sis	-	0	52.4650789541	12.7780632248	156.661946848	0.00249124683105	0.000668815092481	0.0358785708412	51.9718195298	2.93499602767	178.802931701	0.86384247333	0.541445479813	0.894427172188	0.3348935718576498
5793	chr3_84813386_84816244	chr3	84813386	84816244	10931	84813577	84815577	Fbxw7	+	0	40.2367540813	9.61473858502	125.038684194	0.00602894652237	0.00097106977662	0.0520930166856	42.0389720337	2.35596566583	150.909126505	0.838640544469	0.541445479813	0.894427172188	0.3217944457802505
5795	chr3_85884896_85889016	chr3	85884896	85889016	10937	85887518	85889518	Glt28d2	-	0	36.642869579	12.209862856	157.944802152	0.0147740481743	0.00145398290118	0.0779988805698	56.9664841639	2.65874677385	197.683992314	0.853219201687	0.541445479813	0.894427172188	0.23199794535648163
