peak,chr,chromStart,chromEnd,Name,Start_b,End_b,gene,Strand,Distance,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr18_84680241_84682267,chr18,84680241,84682267,8063,84685633,84687633,Cndp2,-,3367,38.8760087969,10.0264417143,65.4997127742,8.70401533345e-05,0.000109849293026,0.00332484112503,27.0575136015,2.73828491094,272.271774407,0.376382946615,0.00468634622697,0.420264377492
chr18_84683632_84686353,chr18,84683632,84686353,8064,84685633,84687633,Cndp2,-,0,47.2255113024,11.5279940675,105.148947853,0.000346248599662,0.000216334079159,0.00654784772227,41.2732173223,2.01198745127,265.814396793,0.263117272899,0.00386185911617,0.3463256317
chr18_84850230_84857136,chr18,84850230,84857136,8065,84849414,84851414,Cyb5,+,0,62.0754338256,11.1246280621,154.159931838,0.00146887855288,0.000378158994207,0.0114458504111,87.5976246512,19.6433462259,480.647825414,0.33137284232,0.00433275263846,0.388554644117
chr18_84949767_84952665,chr18,84949767,84952665,8070,84951524,84953524,1700034H14Rik,-,0,39.6531266092,10.1771446767,93.8492222957,0.0336153225826,0.00168059289447,0.0508670034741,50.4346884369,0.603864298992,291.212889514,0.0412764629294,0.0029998021339,0.269017677172
chr18_86393988_86396037,chr18,86393988,86396037,8072,86392952,86394952,Neto1,+,0,11.0591342078,9.74952419349,28.3629854853,0.0352259593866,0.00173944550278,0.052648312821,15.9859460844,0.38069884305,59.2420568283,0.0988404272663,0.00304455700197,0.273031225437
chr18_88891725_88895036,chr18,88891725,88895036,8075,88894207,88896207,Socs6,-,0,72.7415329266,10.6852210705,135.993868004,0.00719909875869,0.000690189446689,0.020890168641,73.5632332495,0.976410812717,329.338547429,0.0452489119704,0.00301064921588,0.269990426929
chr18_88970902_88973105,chr18,88970902,88973105,8076,88969790,88971790,Rttn,+,0,18.2137163104,13.2903617126,52.8893179807,0.00106515910566,0.000337326053509,0.010209947687,24.1019273843,1.18752393706,122.630860735,0.084331522168,0.00304296189878,0.272888179017
chr18_90508762_90511446,chr18,90508762,90511446,8078,90508154,90510154,Tmx3,+,0,66.1536877892,11.2569809467,127.014074413,0.00337853800579,0.000507481416533,0.0153600905149,76.2605934316,0.562494629415,407.769621314,0.0508635696935,0.00303100579363,0.271815973754
chr19_3281116_3284169,chr19,3281116,3284169,8081,3281047,3283047,Mrpl21,+,0,49.3755506964,11.811113086,134.951481444,0.0133486989557,0.000932627886443,0.028228124786,74.7697688003,0.469532137255,288.767547919,0.0723529308483,0.00303100579363,0.271815973754
chr19_3318754_3326916,chr19,3318754,3326916,8083,3321301,3323301,Cpt1a,+,0,212.996011136,10.180622626,383.145181793,0.00765764696829,0.000710092063782,0.0214925670542,92.2945548352,1.01396766654,839.871395338,0.0539481265609,0.00303100579363,0.271815973754
chr19_3388558_3389938,chr19,3388558,3389938,8084,3386869,3388869,Mtl5,+,0,11.782808836,11.7757274239,32.3546731276,0.00979523733135,0.000793864780371,0.0240281407079,21.8097089675,0.35010575734,57.5500509327,0.111274343957,0.00305946743773,0.27436837056
chr19_3572690_3577402,chr19,3572690,3577402,8085,3575749,3577749,Ppp6r3,-,0,109.469146058,10.6959680898,209.115485688,0.0141042903561,0.000960923210051,0.0290845477359,95.7668824777,1.2331005186,584.986341707,0.0946007548372,0.00304455700197,0.273031225437
chr19_3682506_3687545,chr19,3682506,3687545,8089,3686564,3688564,Lrp5,-,0,106.653021997,11.1777302874,211.797556864,0.00856859303536,0.000746802515342,0.0226036931771,104.697597015,0.725624296447,545.27610264,0.00496606720931,0.00271635542397,0.243598608812
chr19_3707490_3710549,chr19,3707490,3710549,8090,3706333,3708333,1810055G02Rik,+,0,57.962992827,11.0925564477,117.864966902,0.00154130724288,0.000383808535159,0.0116168467423,26.1323253203,7.2715727835,309.4440765,0.856117911609,0.00967304590334,0.867463993937
chr19_3718003_3720128,chr19,3718003,3720128,8091,3706333,3708333,1810055G02Rik,+,9671,9.55550306568,10.5256033721,46.0173889886,0.0654151364291,0.00283279179274,0.0857409491832,24.6242689359,19.8816729771,89.3895074233,0.284681957237,0.00400586113729,0.359239513183
chr19_3766339_3771446,chr19,3766339,3771446,8092,3765421,3767421,Suv420h1,+,0,306.926898513,10.5684177437,500.109271076,0.00362684687433,0.00052142735047,0.0157821962327,106.411635256,1.31780728362,1233.95813376,0.103848408458,0.00304853084097,0.273387593254
chr19_3849400_3856225,chr19,3849400,3856225,8094,3849773,3851773,Chka,+,0,136.749268213,10.8865854713,252.203918586,2.48421276891e-05,5.91942678009e-05,0.00179165045608,92.3747351699,2.75368270406,707.97103727,0.379040470662,0.00470409419332,0.421855988028
chr19_3904746_3908799,chr19,3904746,3908799,8095,3907133,3909133,Tcirg1,-,0,51.3552499484,11.4467255623,117.684604975,0.000510689179783,0.000252697213976,0.00764846150635,77.5465451848,0.340285012762,259.463292505,0.113429807028,0.00306567600694,0.274925145572
chr19_3911661_3914264,chr19,3911661,3914264,8096,3912717,3914717,Ndufs8,-,0,34.4972485714,10.7893608035,75.6310364105,0.0017693899711,0.000403553724712,0.0122144802495,38.3622182917,20.1358890917,175.553466863,0.244122949142,0.00375620258795,0.336850515498
chr19_3928683_3930098,chr19,3928683,3930098,8097,3929716,3931716,Aldh3b1,-,0,8.87105650583,11.1217971828,26.5608540821,0.273232796893,0.00983203786233,0.29758920542,17.6104828097,19.1708663553,88.5412425312,0.391907324061,0.00481534247933,0.431832564534
chr19_3934906_3936764,chr19,3934906,3936764,8098,3933186,3935186,Unc93b1,+,0,30.6832494977,13.1016380222,85.472367271,0.0297513158915,0.00153963918799,0.0466007158438,33.7371860597,20.1919715377,170.336518273,0.232176228024,0.00368288523614,0.330275527282
chr19_3984837_3988071,chr19,3984837,3988071,8099,3984661,3986661,Acy3,+,0,21.720749944,11.5634529782,68.3205366188,0.036082423641,0.00177074598932,0.0535956939286,38.6213663303,19.8176061215,181.946721532,0.297462943775,0.0040902044703,0.366803294565
chr19_3998681_4001834,chr19,3998681,4001834,8100,3998580,4000580,Nudt8,+,0,50.8933417055,12.4945440641,114.435465349,0.000443977809267,0.00023820038156,0.00720968158094,81.0329322919,0.218495417807,302.153129542,0.153063367235,0.00311940865441,0.279743807392
chr19_4010579_4013683,chr19,4010579,4013683,8101,4012725,4014725,Ndufv1,-,0,41.9021526828,11.2298118334,96.0345614636,0.108511442578,0.00433424257067,0.131185805096,29.6274643558,20.3532669689,242.415035319,0.19723284243,0.00348379671158,0.312421572242
chr19_4017883_4020694,chr19,4017883,4020694,8102,4012725,4014725,Ndufv1,-,3159,7.55871281407,16.4493269081,42.978802468,0.287370615618,0.0103048625963,0.311900331848,35.887857071,20.0847785448,108.861344291,0.254912625492,0.00382336194518,0.342873264158
chr19_4034880_4039467,chr19,4034880,4039467,8103,4037912,4039912,Gstp1,-,0,45.2459103419,12.1331259616,104.137972743,0.0259083682905,0.00139753702561,0.0422996675582,32.1879410917,0.253360452617,262.613065196,0.141737040266,0.00310680600401,0.278613620938
chr19_4045523_4049141,chr19,4045523,4049141,8104,4042221,4044221,Gstp2,-,1303,19.0555540923,9.74016103024,61.6557865503,0.0282265611726,0.00148153070761,0.0448419292375,70.5604689996,1.03193012033,265.714520248,0.0581046073977,0.00303100579363,0.271815973754
chr19_4055458_4057548,chr19,4055458,4057548,8105,4059294,4061294,BC021614,-,1747,11.0716593656,10.3510993553,31.2354597671,0.000295121802619,0.000197606049685,0.00598100090087,18.6394427187,0.502570126398,80.0736680892,0.0647255836081,0.00303100579363,0.271815973754
chr19_4062459_4065338,chr19,4062459,4065338,8106,4059294,4061294,BC021614,-,1166,13.0355997772,11.5218000883,41.1795442115,0.00437484632612,0.000564570833435,0.0170880328247,29.6822563924,0.264897996493,96.6280138612,0.134774706653,0.00308361724832,0.276534088717
chr19_4068190_4069558,chr19,4068190,4069558,8107,4059294,4061294,BC021614,-,6897,5.08786448719,10.5789492341,23.4025108927,0.000343104780544,0.000216205983786,0.00654397062164,10.5605008854,21.239232303,52.5090258589,0.664673256259,0.00778356904173,0.698018592643
chr19_4096177_4101791,chr19,4096177,4101791,8108,4095351,4097351,Cdk2ap2,+,0,103.908955098,11.4311314564,226.536407138,0.00504020477649,0.000598028388897,0.0181007025768,91.8700880634,0.756003641119,517.421067226,0.00223482959766,0.00271635542397,0.243598608812
chr19_4111783_4115864,chr19,4111783,4115864,8109,4123960,4125960,Tmem134,+,8097,40.7024571171,13.3368780008,114.603776588,0.0487087798215,0.00222519100275,0.067350515904,47.2491913889,19.8361833658,241.322830016,0.293773702133,0.00406580362783,0.364615064252
chr19_4124852_4128249,chr19,4124852,4128249,8110,4123960,4125960,Tmem134,+,0,38.7336900239,12.0183391584,105.694216797,0.0141079811938,0.000960923210051,0.0290845477359,70.3685507562,0.311903286425,261.942508803,0.119650208855,0.00306567600694,0.274925145572
chr19_4147628_4151031,chr19,4147628,4151031,8111,4146663,4148663,Coro1b,+,0,87.2467201093,10.7972657533,160.771553855,0.0289317670453,0.0015074332566,0.0456259293684,74.5585610148,19.8872288618,403.682263149,0.283565962171,0.00399775656604,0.358512707602
chr19_4161858_4164256,chr19,4161858,4164256,8112,4163245,4165245,Rps6kb2,-,0,33.7606573925,12.0776151761,90.8634475508,0.014986100101,0.000996403032017,0.030158426028,44.4092954174,0.154548226593,229.64795438,0.169562466484,0.00316610087396,0.283931094381
chr19_4168854_4170625,chr19,4168854,4170625,8113,4163245,4165245,Rps6kb2,-,3610,20.2942218547,10.9437097385,55.5410208449,0.000731412566168,0.000295657471912,0.00894875237206,39.0649003592,0.618155333767,139.345036138,0.0379619003032,0.0029998021339,0.269017677172
chr19_4190574_4194147,chr19,4190574,4194147,8114,4190174,4192174,Ppp1ca,+,0,96.4984846295,11.4627422256,185.761430836,0.0193691416765,0.00116031738959,0.0351196704932,130.955846536,0.332288080752,441.378219083,0.120347270976,0.00306567600694,0.274925145572
chr19_4200451_4202732,chr19,4200451,4202732,8115,4201603,4203603,Rad9,-,0,40.6522520366,10.5995446739,78.0032988164,0.000387343647594,0.000224660643894,0.00679987032614,42.8359030759,0.442728463138,201.988026635,0.0848731168568,0.00304296189878,0.272888179017
chr19_4213704_4215858,chr19,4213704,4215858,8116,4212392,4214392,Clcf1,+,0,18.4292575037,13.333983614,58.0935656344,0.122540633215,0.00481970255809,0.145879366486,35.9168746698,19.9042507168,122.769489767,0.280139373745,0.00397341197417,0.356329521757
chr19_4230665_4233678,chr19,4230665,4233678,8117,4229899,4231899,Pold4,+,0,22.8992705531,11.9898494381,84.0460969246,0.0287210757252,0.00149956786714,0.0453878652935,39.4262503887,20.1294078159,195.459982901,0.245496426171,0.00376452090537,0.337596489509
chr19_4267048_4270425,chr19,4267048,4270425,8119,4269172,4271172,Ssh3,-,0,54.0826708138,10.3415669116,117.679530258,0.00707469261766,0.000686344133654,0.0207737814112,60.3947849566,0.445824082954,325.129486038,0.0841747242465,0.0030423949419,0.27283733519
chr19_4302927_4307432,chr19,4302927,4307432,8120,4305955,4307955,Adrbk1,-,0,111.468187115,11.0291738307,226.001567797,0.00261631687233,0.00046128720633,0.013961916657,86.6949858507,1.56667434394,507.128952841,0.13790300941,0.00308642681571,0.276786046433
chr19_4386254_4388456,chr19,4386254,4388456,8122,4397077,4399077,Kdm2a,-,8622,5.69034276373,11.3123052006,28.9421800598,0.0182252938876,0.00112022733449,0.0339062529079,21.9990671919,1.19308556629,76.3560783179,0.0855861268025,0.00304384364378,0.272967252563
chr19_4392423_4398997,chr19,4392423,4398997,8123,4397077,4399077,Kdm2a,-,0,231.389320243,11.2198637937,360.889568217,0.000701903624697,0.000291403606892,0.00881999937812,208.170893123,1.06159367013,1142.03219629,0.0649621328616,0.00303100579363,0.271815973754
chr19_4435105_4442495,chr19,4435105,4442495,8125,4437323,4439323,A930001C03Rik,+,0,114.527642864,10.9044130405,230.607006092,0.00125943636963,0.000360004310191,0.0108963572067,176.348143463,1.60031058737,955.343025689,0.144926621289,0.00310870823513,0.278784210122
chr19_4475851_4479241,chr19,4475851,4479241,8126,4477143,4479143,Syt12,-,0,71.3370434816,11.2105019666,127.226191648,2.66729804165e-05,6.12019325479e-05,0.0018524170403,32.9060655251,1.39157087559,321.753314413,0.120039716865,0.00306567600694,0.274925145572
chr19_4495504_4500025,chr19,4495504,4500025,8127,4498583,4500583,2010003K11Rik,-,0,147.258065935,11.1623119225,240.930189072,0.000206754269784,0.000166754825332,0.00504721774522,46.8822257148,8.31877340803,674.053975636,0.790663861058,0.00902495375601,0.80934407926
chr19_4509255_4511758,chr19,4509255,4511758,8128,4508472,4510472,Pcx,+,0,21.0621392918,13.7654558963,60.920280177,8.06750960936e-05,0.00010704260549,0.00323989028112,16.2820030692,19.9431141002,152.243395438,0.272274332725,0.00392121996688,0.351649022197
chr19_4614248_4616599,chr19,4614248,4616599,8129,4615667,4617667,Lrfn4,-,0,32.9986034773,11.5476477285,83.9429414196,0.023130729725,0.00129894230617,0.0393154719493,33.7950003348,0.492711518367,145.573746322,0.0670028238779,0.00303100579363,0.271815973754
chr19_4624244_4627409,chr19,4624244,4627409,8130,4625617,4627617,Rce1,-,0,86.2597415421,11.9066247084,148.801563731,0.0149094971592,0.00099355463267,0.0300722126804,63.8263669833,0.669545231621,387.429949655,0.0260335270393,0.0029624061684,0.265664064058
chr19_4719962_4721586,chr19,4719962,4721586,8131,4709223,4711223,Spnb3,+,8740,4.77173504122,12.3625006488,35.8750862608,0.278622658677,0.0100149639574,0.30312588378,9.45169117686,0.333359111879,55.072526982,0.120117355517,0.00306567600694,0.274925145572
chr19_4755431_4758278,chr19,4755431,4758278,8132,4754525,4756525,Rbm4b,+,0,26.4026516939,11.8921793937,71.106796069,0.000152187514344,0.000143310644945,0.00433762578567,43.3236240339,0.524147270428,200.70937921,0.0597380694763,0.00303100579363,0.271815973754
chr19_4791493_4794999,chr19,4791493,4794999,8133,4793877,4795877,Rbm4,-,0,31.4582098693,9.6619234149,82.4397151484,0.0627024517467,0.00273571382344,0.0828026615005,31.9198835658,19.1367897533,206.014606179,0.397632857741,0.00486672698592,0.436440648663
chr19_4807567_4812802,chr19,4807567,4812802,8134,4811634,4813634,Rbm14,-,0,74.946795138,10.7768522341,145.826642802,0.0147083984773,0.000985443194973,0.0298267013904,71.0163795247,1.21086114036,433.776784378,0.0895932939009,0.00304455700197,0.273031225437
chr19_4816706_4820936,chr19,4816706,4820936,8135,4811634,4813634,Rbm14,-,3073,17.1194408562,14.6673329892,82.6086467469,0.000921777829487,0.00032092395038,0.00971350036798,70.6502448577,1.07722903832,309.812254859,0.0685731051747,0.00303100579363,0.271815973754
chr19_4837724_4840146,chr19,4837724,4840146,8136,4837366,4839366,Ccdc87,+,0,23.3713478347,13.7128183886,57.2524716089,0.00279732446633,0.000472736483356,0.0143084553197,29.8246926698,20.1152540972,144.230185541,0.248490544121,0.00378099610643,0.339073960396
chr19_4877799_4880534,chr19,4877799,4880534,8137,4876668,4878668,Zdhhc24,+,0,46.3815347259,11.4140857098,108.70285756,0.00760943166818,0.000708523480939,0.0214450902922,42.2661916153,20.1933868206,229.894948826,0.231873327976,0.00368149809846,0.330151130892
chr19_4926007_4929284,chr19,4926007,4929284,8138,4928287,4930287,Dpp3,-,0,25.8168116045,12.6228676386,80.333545525,0.0309271711829,0.00158020428959,0.0478285118024,40.9005112281,19.9427863915,191.850807895,0.272340892782,0.00392134825513,0.351660526891
chr19_4942262_4943999,chr19,4942262,4943999,8139,4943092,4945092,Peli3,-,0,10.8067531313,10.1117699782,28.9295324247,0.0128342936327,0.000914293620981,0.0276731961368,13.8835746247,20.4058482671,55.0629403585,0.18566855073,0.00341269361326,0.3060451549
chr19_4961163_4963366,chr19,4961163,4963366,8140,4960306,4962306,Mrpl11,+,0,31.2036198889,11.3166127334,76.9271260324,0.0236309955889,0.00131734135195,0.0398723613237,61.4876975969,1.86888229517,248.236692411,0.245134222147,0.00376315266301,0.337473787623
chr19_5023032_5025033,chr19,5023032,5025033,8141,5022006,5024006,Slc29a2,+,0,28.3731065816,12.687347303,70.1739573999,0.146089543145,0.00560983115486,0.169794423017,49.6204343148,19.8395581039,172.925507209,0.293102029972,0.00406320548822,0.364382067057
chr19_5037762_5043292,chr19,5037762,5043292,8142,5036826,5038826,B3gnt1,+,0,99.2820905237,10.7299815287,208.093422182,0.000454256497689,0.000240270236006,0.00727233047922,113.745817541,0.358113531491,559.735087363,0.10951566248,0.00305881125824,0.274309525384
chr19_5050295_5051972,chr19,5050295,5051972,8143,5048808,5050808,Rin1,+,0,18.4450087208,10.8607952424,38.0145022087,0.00487012600059,0.000589660984078,0.017847443854,24.9184774763,0.655136249436,89.2671759509,0.0293793810024,0.0029998021339,0.269017677172
chr19_5071411_5073535,chr19,5071411,5073535,8144,5066078,5068078,Cd248,+,3334,8.93461760795,11.6795082303,29.6025755976,0.0789534359625,0.00330666200345,0.100083719365,13.2073507172,0.397271683741,57.9543312996,0.100901592215,0.00304455700197,0.273031225437
chr19_5087532_5089862,chr19,5087532,5089862,8145,5086538,5088538,Yif1a,+,0,56.4369119014,12.6774415037,100.792733097,0.0106240030825,0.000826000147763,0.0250007914017,51.665146537,0.181381167943,262.555555139,0.160612045636,0.00313285091391,0.280949288709
chr19_5104571_5107860,chr19,5104571,5107860,8146,5106996,5108996,Rab1b,-,0,62.0134864126,11.2790311388,134.231215394,0.0260934910587,0.00140443361762,0.0425084087535,77.7832312187,1.03853506266,337.407427595,0.059632247712,0.00303100579363,0.271815973754
chr19_5116929_5118934,chr19,5116929,5118934,8147,5118408,5120408,Klc2,-,0,32.7480173887,12.6567781046,56.7029956798,0.000618855241173,0.000276141763697,0.00835806464463,29.7922663633,19.7668751945,140.286765201,0.307466172266,0.0041698640788,0.373947046682
chr19_5271906_5273896,chr19,5271906,5273896,8148,5273119,5275119,Pacs1,-,0,21.1857897046,12.8323059149,56.0044361365,0.0304149674245,0.00156217057328,0.0472826799633,31.2600770933,0.923289776908,132.20836465,0.032927849075,0.0029998021339,0.269017677172
chr19_5293420_5296424,chr19,5293420,5296424,8149,5295455,5297455,Sf3b2,-,0,34.6458776591,12.0209681294,81.2770152444,0.0128272633456,0.000914231486694,0.0276713154999,40.3933839135,1.31854595018,207.702958241,0.104010966959,0.00304853084097,0.273387593254
chr19_5348169_5349702,chr19,5348169,5349702,8150,5349574,5351574,Cst6,-,0,11.9557752141,12.7796288871,33.2900443226,0.0243964514205,0.00134406802301,0.0406813054016,19.6114192535,18.7025365791,63.6106071854,0.442017002756,0.00524325678766,0.470207266636
chr19_5365020_5368893,chr19,5365020,5368893,8151,5364813,5366813,Eif1ad,+,0,73.0905106557,11.7050471223,162.909479806,0.0335035704125,0.00167647751439,0.0507424420446,66.3819194339,0.77543166073,393.468228954,0.00683979484695,0.00280957396799,0.251958305573
chr19_5373510_5376248,chr19,5373510,5376248,8152,5366645,5368645,Banf1,-,4866,6.56613038769,12.5138745125,34.7402498238,0.00876146697122,0.000753230244217,0.022798243153,25.932513357,19.2761839603,79.2486002526,0.373876062367,0.00467669688,0.419399038782
chr19_5386224_5391527,chr19,5386224,5391527,8153,5386336,5388336,D330050I16Rik,+,0,74.0858506244,10.8247470081,181.909501904,0.0138649357258,0.000951970553121,0.0288135750139,127.498832339,0.923572545707,541.289671567,0.0329934791198,0.0029998021339,0.269017677172
chr19_5405534_5408535,chr19,5405534,5408535,8154,5404874,5406874,4930481A15Rik,+,0,45.111919647,10.7804985024,107.269228042,0.0350572544462,0.00173285954791,0.0524489737721,61.8639467546,0.621387441563,300.141768648,0.0372120941617,0.0029998021339,0.269017677172
chr19_5422837_5426641,chr19,5422837,5426641,8155,5423144,5425144,AI837181,+,0,104.833911477,11.3773831551,202.588627842,0.0141451688144,0.000962334745576,0.0291272711002,101.346187812,20.3147429899,511.149164947,0.205653595423,0.00352663642811,0.31626337264
chr19_5446972_5449094,chr19,5446972,5449094,8156,5445698,5447698,Fosl1,+,0,9.20998288862,11.508926995,34.4383743528,0.063424873291,0.00276164029563,0.0835873857221,16.6589330837,1.86122054134,83.8381954092,0.243509952925,0.00375176798668,0.336452827225
chr19_5455793_5458258,chr19,5455793,5458258,8157,5457563,5459563,Ccdc85b,-,0,16.1470007099,12.7608546092,59.8186985952,0.00453555456163,0.0005736455885,0.0173627011271,50.7919896513,0.376034835295,151.702360175,0.0998884319505,0.00304455700197,0.273031225437
chr19_5459868_5462434,chr19,5459868,5462434,8158,5458607,5460607,Fibp,+,0,51.1358977737,11.6906088075,91.7297536956,0.00130604334131,0.000364130596441,0.0110212487362,63.6093643247,0.394356554566,253.480572022,0.0957696990136,0.00304455700197,0.273031225437
chr19_5473295_5475336,chr19,5473295,5475336,8159,5472690,5474690,Efemp2,+,0,9.00815619013,13.569569702,38.7857892722,0.151934387465,0.00580936526774,0.175833781178,32.7835347168,0.254240691986,77.2396336173,0.141553253151,0.00310544885366,0.278491913765
chr19_5487153_5495290,chr19,5487153,5495290,8160,5488336,5490336,Mus81,-,0,208.600215637,10.8410095933,366.984188334,0.00493117525729,0.000592329828175,0.0179282225497,236.359504966,1.71644098023,1134.8481304,0.158942847885,0.00313285091391,0.280949288709
chr19_5510290_5511564,chr19,5510290,5511564,8161,5510489,5512489,Snx32,-,0,8.11080742103,15.7795531447,26.4559134644,0.0449789903775,0.00209518450228,0.0634155706042,17.9934198833,0.215349871989,52.1614032847,0.149659646593,0.00310870823513,0.278784210122
chr19_5556482_5563091,chr19,5556482,5563091,8163,5560575,5562575,Ovol1,-,0,105.952766038,11.4426569338,225.108176178,7.82361856453e-05,0.000105369288633,0.00318924350363,152.631814647,0.41270502733,715.887688021,0.0916401378928,0.00304455700197,0.273031225437
chr19_5565768_5570062,chr19,5565768,5570062,8164,5566074,5568074,Gm962,+,0,59.0980014537,12.0057049982,146.874338618,0.000932461908984,0.000322069297496,0.00974816692878,81.5185889436,0.388654591506,408.100418048,0.102799149145,0.00304646115702,0.273201987156
chr19_5601228_5603958,chr19,5601228,5603958,8165,5599873,5601873,Rnaseh2c,+,0,39.4569505985,10.5079556216,80.2218625258,6.87497847569e-05,9.91742662976e-05,0.00300173692564,59.7249581998,20.1687345522,216.51394851,0.237139546987,0.00371105158493,0.332801442456
chr19_5608815_5610979,chr19,5608815,5610979,8166,5610094,5612094,Kat5,-,0,61.7474107107,11.2139621759,110.096905762,0.00102408567013,0.000333674338109,0.0100994201342,65.1825733613,1.15099246784,355.428402201,0.0760812249277,0.00303460222973,0.272138496655
chr19_5636308_5639555,chr19,5636308,5639555,8167,5635490,5637490,Rela,+,0,138.747167231,11.2952245924,237.60410453,0.00936328798564,0.00077818243827,0.0235534786093,124.726268348,2.23717276595,641.805405534,0.308259799191,0.00417635026503,0.374528717964
chr19_5662881_5664231,chr19,5662881,5664231,8168,5663707,5665707,Sipa1,-,0,5.6032182377,17.3795144112,28.4223092662,0.265315171467,0.00957522964542,0.289816314969,16.5406897201,20.3980043678,57.7839512124,0.187398714865,0.00341968003518,0.306671686555
chr19_5686993_5694548,chr19,5686993,5694548,8169,5687131,5689131,Map3k11,+,0,155.142078846,11.4653474415,315.643457801,0.00648439669948,0.000661410099833,0.020019095616,194.811544648,0.480464879382,846.689677952,0.0698302441263,0.00303100579363,0.271815973754
chr19_5722763_5727046,chr19,5722763,5727046,8170,5726317,5728317,Ehbp1l1,-,0,24.6450775656,12.3732963517,89.1159499711,0.0790691228774,0.00331032930476,0.100194718661,57.4141564929,0.315530335021,225.073800422,0.123942156655,0.00307849610207,0.276074832138
chr19_5728373_5730205,chr19,5728373,5730205,8171,5729666,5731666,Fam89b,-,0,18.1134396067,12.402796032,54.4541599608,0.0133131641853,0.000931804389566,0.0282031997619,41.3585545169,0.280051401562,135.209418579,0.131537429926,0.00308361724832,0.276534088717
chr19_5730932_5732012,chr19,5730932,5732012,8172,5729666,5731666,Fam89b,-,0,7.90538184287,13.7624741534,31.0921014611,0.327370633319,0.0116069856367,0.351312076021,19.1148431671,0.388617198244,60.7090797014,0.0970604357918,0.00304455700197,0.273031225437
chr19_5770011_5771826,chr19,5770011,5771826,8173,5771401,5773401,Scyl1,-,0,34.205736279,10.9374913126,73.6542112829,0.0259816360581,0.00140009261093,0.042377018217,42.8549409092,0.486223247264,187.738206337,0.0685009927392,0.00303100579363,0.271815973754
chr19_5796267_5804657,chr19,5796267,5804657,8174,5802671,5804671,Malat1,-,0,416.048909588,10.026388512,637.842952808,0.00306185712769,0.000489716108417,0.0148223826663,182.881511837,0.314689312047,2518.78616704,0.119040191613,0.00306567600694,0.274925145572
chr19_5809516_5812924,chr19,5809516,5812924,8175,5802671,5804671,Malat1,-,4846,11.6399508319,10.5149358862,63.5257363943,0.000847265867444,0.000312837790853,0.00946875417983,29.3530623299,0.239703122857,115.918011686,0.148738255939,0.00310870823513,0.278784210122
chr19_5842283_5848023,chr19,5842283,5848023,8178,5845478,5847478,Neat1,-,0,591.27540591,10.0775807064,804.687397158,0.0029308194962,0.000480638083102,0.0145476153822,182.321988259,2.39233798271,2652.2848066,0.840577383307,0.00952350227597,0.854053149663
chr19_5872152_5876074,chr19,5872152,5876074,8179,5875208,5877208,Frmd8,-,0,47.5572543321,10.8317550235,120.306319467,0.00612880515916,0.000646210185802,0.0195590353109,78.3254794694,0.74057879369,312.61675992,0.00142138945583,0.00271635542397,0.243598608812
chr19_5892947_5896005,chr19,5892947,5896005,8180,5894107,5896107,Tigd3,-,0,20.4576945638,13.2819084832,62.8411511808,0.0084677397092,0.00074317615561,0.0224939330718,31.0924357674,1.23252314521,143.337145316,0.0944708391895,0.00304455700197,0.273031225437
chr19_5909653_5914717,chr19,5909653,5914717,8181,5912866,5914866,Dpf2,-,0,82.3827052536,10.5343791096,189.084326531,0.000535813480218,0.000258277032628,0.00781734753202,89.3981520025,0.392621672774,550.337729034,0.0961599104819,0.00304455700197,0.273031225437
chr19_5921075_5925740,chr19,5921075,5925740,8182,5924816,5926816,Cdc42ep2,-,0,11.5269459129,13.6473640878,79.6081044125,0.215209385434,0.00792137475631,0.239758598632,42.2236527473,0.268142731328,189.245901826,0.13408187017,0.00308361724832,0.276534088717
chr19_5950724_5956971,chr19,5950724,5956971,8183,5964206,5966206,Pola2,-,7236,17.0047431761,13.2742666885,90.2228764383,0.0125937058301,0.000905682008273,0.0274125459013,55.5130981488,0.722389120201,218.545822927,0.00573288419505,0.00274264608383,0.245956315065
chr19_5962068_5965487,chr19,5962068,5965487,8184,5964206,5966206,Pola2,-,0,30.9624141976,13.0764088114,86.6183063807,0.0838179728664,0.00347258719425,0.105105826316,36.6488085807,0.689669209701,189.838449514,0.013487527959,0.00281942335592,0.25284158365
chr19_6012445_6017945,chr19,6012445,6017945,8185,6010620,6012620,Gm10814,+,0,51.4218031996,10.7750131269,154.520814234,0.0748408249443,0.00316596126677,0.0958250884467,115.565983324,20.4025496328,444.921218899,0.186396357029,0.00341445309011,0.306202942098
chr19_6044687_6049952,chr19,6044687,6049952,8187,6044576,6046576,Syvn1,+,0,225.058522388,11.0760766367,347.487718097,0.00586147239854,0.00063532319481,0.0192295155263,79.0458501271,0.724779033507,889.225965282,0.657528732983,0.00771094546673,0.691505821273
chr19_6056161_6063731,chr19,6056161,6063731,8188,6055888,6057888,Fau,+,0,188.757601341,11.2994357307,353.545130563,0.00346404711819,0.00051277309688,0.0155202553731,164.889024776,0.304999949821,959.848895014,0.126198743411,0.00308361724832,0.276534088717
chr19_6066207_6069016,chr19,6066207,6069016,8189,6067850,6069850,Tm7sf2,-,0,15.9188448304,11.6467557211,68.9066843889,0.0131469086671,0.000925118654165,0.028000840626,49.4692730181,20.2509335675,142.769667223,0.219499870607,0.00360843074801,0.323598562417
