tracking_id	q17_FPKM	q18_FPKM	q19_FPKM	q20_FPKM	q17_FPKMr	q18_FPKMr	q19_FPKMr	q20_FPKMr
Gm805	0	0.0197808	0.0143163	0.0296076	0	0.0197808	0.0143163	0.0296076
Gm806	0	0	0	0	0	0	0	0
Gm8096	0	0	0	0	0	0	0	0
Gm813	0	0	0	0	0	0	0	0
Gm815	0	0	0	0	0	0	0	0
Gm8179	0	0	0	0	0	0	0	0
Gm8221	1.20321	1.2141	1.3566	1.73223	1.20321	1.2141	1.3566	1.73223
Gm8234	4.07174	4.5953	4.78827	6.17084	4.07174	4.5953	4.78827	6.17084
Gm826	0.243895	0.328615	0.523236	0.491865	0.243895	0.328615	0.523236	0.491865
Gm8267	0	0	0	0	0	0	0	0
Gm829	0	0	0	0	0	0	0	0
Gm8298	0	0	0	0	0	0	0	0
Gm8300	0	0	0	0	0	0	0	0
Gm833	0	0	0	0	0	0	0	0
Gm8348	0	0	0	0	0	0	0	0
Gm8369	0.185916	0.0500994	0.0362594	0.074988	0.185916	0.0500994	0.0362594	0.074988
Gm839	0	0	0	0	0	0	0	0
Gm8439	0	0	0	0	0	0	0	0
Gm853	0	0	0	0	0	0	0	0
Gm8579	0.137746	0	0.161189	0.333354	0.137746	0	0.161189	0.333354
Gm8580	0.718099	0.435394	1.26046	0.325845	0.718099	0.435394	1.26046	0.325845
Gm8615	0.116708	0	0.159331	0.141219	0.116708	0	0.159331	0.141219
Gm8633	0	0	0	0	0	0	0	0
Gm8660	0	0	0	0	0	0	0	0
Gm8677	0	0	0	0	0	0	0	0
Gm8693	0	0	0	0	0	0	0	0
Gm8709	0	0	0	0	0	0	0	0
Gm872	0	0	0	0	0	0	0	0
Gm8720	0	0	0	0	0	0	0	0
Gm8765	0	0	0	0	0	0	0	0
Gm8773	0	0	0.0797758	0	0	0	0.0797758	0
Gm8787	0.244531	0.0494208	0.143073	0.0369861	0.244531	0.0494208	0.143073	0.0369861
Gm88	0.491558	0.0993463	0.287607	0.260225	0.491558	0.0993463	0.287607	0.260225
Gm8801	0.0870953	0.105614	0.127397	0.0526938	0.0870953	0.105614	0.127397	0.0526938
Gm8817	0	0	0.35088	0	0	0	0.35088	0
Gm884	0	0.0133673	0	0	0	0.0133673	0	0
Gm885	0.324918	0.945612	1.44481	0.864951	0.324918	0.945612	1.44481	0.864951
Gm8882	0	0	0	0	0	0	0	0
Gm8883	0	0	0	0	0	0	0	0
Gm8884	0	0	0	0.498075	0	0	0	0.498075
Gm889	0.215722	0.116263	0.16829	0.17402	0.215722	0.116263	0.16829	0.17402
Gm8898	0	0	0	0	0	0	0	0
Gm8909	92.0704	65.4834	91.9537	85.23	92.0704	65.4834	91.9537	85.23
Gm8979	7.60549	6.67595	4.44991	4.64226	7.60549	6.67595	4.44991	4.64226
Gm8989	0	0	0	0	0	0	0	0
Gm8994	0	0	0	0	0	0	0	0
Gm9	0	0	0	0	0	0	0	0
Gm904	0	0	0	0	0	0	0	0
Gm9041	0	0	0	0	0	0	0	0
Gm9047	0	0.267028	0.386522	0.399682	0	0.267028	0.386522	0.399682
Gm9054	0	0	0.0847999	0.613811	0	0	0.0847999	0.613811
Gm906	0	0	0	0	0	0	0	0
Gm9079	0.18525	0	0.162583	0.168119	0.18525	0	0.162583	0.168119
Gm9112	0	0	0	0	0	0	0	0
Gm9125	0	0	0	0	0	0	0	0
Gm9159	7.72446	8.70726	8.95417	7.98648	7.72446	8.70726	8.95417	7.98648
Gm9199	0.133821	0.6491	0.508933	0.809634	0.133821	0.6491	0.508933	0.809634
Gm9268	0	0	0	0	0	0	0	0
Gm9320	0	0.394122	0.427868	0	0	0.394122	0.427868	0
Gm933	0	0	0	0.140371	0	0	0	0.140371
Gm9376	0	0	0	0	0	0	0	0
Gm94	0	0	0	0	0	0	0	0
Gm949	0	0	0	0	0	0	0	0
Gm9513	0	0	0	0	0	0	0	0
Gm9524	0.10619	0.0858457	0.0355032	0.0367121	0.10619	0.0858457	0.0355032	0.0367121
Gm9573	0	0	0	0	0	0	0	0
Gm960	0	0	0	0.063835	0	0	0	0.063835
Gm962	7.48864	8.01795	9.10012	8.13713	7.48864	8.01795	9.10012	8.13713
Gm9696	0	0	0	0	0	0	0	0
Gm97	0	0	0	0	0	0	0	0
Gm9705	0	0.143951	0.0868203	0	0	0.143951	0.0868203	0
Gm973	0.0853011	0.0517193	0.0374317	0.0387063	0.0853011	0.0517193	0.0374317	0.0387063
Gm9731	0	0.0616294	0	0.0461229	0	0.0616294	0	0.0461229
Gm9733	0	0	0	0	0	0	0	0
Gm9758	0	0	0	0	0	0	0	0
Gm9766	0.610925	0.493883	0.629788	0.950446	0.610925	0.493883	0.629788	0.950446
Gm9767	0	0	0.0858548	0.044389	0	0	0.0858548	0.044389
Gm9776	0.881428	0.742254	0.580181	0.822134	0.881428	0.742254	0.580181	0.822134
Gm9781	0.000620579	5.48924	2.0621	0.000609208	0.000620579	5.48924	2.0621	0.000609208
Gm98	6.96898	5.0163	5.96725	6.24341	6.96898	5.0163	5.96725	6.24341
Gm9833	0	0	0	0	0	0	0	0
Gm9839	0	0	0.103199	0	0	0	0.103199	0
Gm9846	441.43	544.026	647.374	560.055	441.43	544.026	647.374	560.055
Gm9855	9.89985	11.9578	12.4854	12.0334	9.89985	11.9578	12.4854	12.0334
Gm9866	0	0	0	0	0	0	0	0
Gm9871	0	0	0	0	0	0	0	0
Gm9895	3.64836	3.46234	5.84701	5.37431	3.64836	3.46234	5.84701	5.37431
Gm9897	0.498343	0.40287	0.291576	0.339192	0.498343	0.40287	0.291576	0.339192
Gm9899	0.0312999	0.0253034	0.0183133	0.0568105	0.0312999	0.0253034	0.0183133	0.0568105
Gm9920	0.795464	0.643069	0.639952	0.902376	0.795464	0.643069	0.639952	0.902376
Gm9926	21.8955	22.4749	15.4542	15.8032	21.8955	22.4749	15.4542	15.8032
Gm9958	0.844102	0.727881	0.757279	1.12353	0.844102	0.727881	0.757279	1.12353
Gm996	0.209768	0.156536	0.0755284	0.0781001	0.209768	0.156536	0.0755284	0.0781001
Gm9961	0.218005	1.23367	1.14798	0.527583	0.218005	1.23367	1.14798	0.527583
Gm9962	0	0.0483165	0.034969	0.0361596	0	0.0483165	0.034969	0.0361596
Gm9992	9.23366	10.4168	9.64521	8.93207	9.23366	10.4168	9.64521	8.93207
Gm9994	1.03558	1.13617	1.68789	1.20833	1.03558	1.13617	1.68789	1.20833
Gm9999	0	0.162956	0.117939	0	0	0.162956	0.117939	0
Gmcl1	6.41539	7.55539	7.15191	6.86832	6.41539	7.55539	7.15191	6.86832
Gmcl1l	0	0	0	0	0	0	0	0
Gmds	120.535	154.823	98.5131	83.9718	120.535	154.823	98.5131	83.9718
Gmeb1	4.45229	4.54096	3.72335	3.81581	4.45229	4.54096	3.72335	3.81581
Gmeb2	7.42571	7.96359	8.16148	7.30199	7.42571	7.96359	8.16148	7.30199
Gmfb	11.8281	13.5549	13.6918	10.8611	11.8281	13.5549	13.6918	10.8611
Gmfg	5.07236	5.63832	4.0954	4.82281	5.07236	5.63832	4.0954	4.82281
Gmip	9.98785	10.1794	9.80032	9.53443	9.98785	10.1794	9.80032	9.53443
Gml	2.95071	2.4706	3.08292	3.82547	2.95071	2.4706	3.08292	3.82547
Gmnn	8.17774	7.29494	8.9095	7.39304	8.17774	7.29494	8.9095	7.39304
Gmppa	17.8993	23.2319	23.7318	20.8969	17.8993	23.2319	23.7318	20.8969
Gmppb	10.4646	17.8432	19.518	12.9113	10.4646	17.8432	19.518	12.9113
Gmpr	1.12728	0.781126	0.471116	1.20165	1.12728	0.781126	0.471116	1.20165
Gmpr2	7.57148	6.55814	6.83487	5.92238	7.57148	6.55814	6.83487	5.92238
Gmps	3.94347	3.92469	4.13955	4.43087	3.94347	3.92469	4.13955	4.43087
Gna11	170.666	198.944	183.175	150.519	170.666	198.944	183.175	150.519
Gna12	5.53074	6.28756	6.49726	6.69235	5.53074	6.28756	6.49726	6.69235
Gna13	32.8006	31.8492	31.4612	29.7089	32.8006	31.8492	31.4612	29.7089
Gna14	0.909982	1.0483	0.825256	0.646898	0.909982	1.0483	0.825256	0.646898
Gna15	0.164846	0.133265	0.1929	0.249335	0.164846	0.133265	0.1929	0.249335
Gnai1	0.411365	0.84117	1.20343	0.732005	0.411365	0.84117	1.20343	0.732005
Gnai2	116.12	112.322	98.7238	88.1009	116.12	112.322	98.7238	88.1009
Gnai3	58.3042	69.2624	73.7292	66.6205	58.3042	69.2624	73.7292	66.6205
Gnal	1.05151	0.989794	0.842777	1.0632	1.05151	0.989794	0.842777	1.0632
Gnao1	1.94438	1.60194	2.62796	3.08487	1.94438	1.60194	2.62796	3.08487
Gnaq	13.1641	12.6435	12.0556	12.3936	13.1641	12.6435	12.0556	12.3936
Gnas	195.414	201.724	183.299	162.645	195.414	201.724	183.299	162.645
Gnat1	0.650159	1.022	0.634005	0.546327	0.650159	1.022	0.634005	0.546327
Gnat2	0.50881	0.740398	0.833563	0.769593	0.50881	0.740398	0.833563	0.769593
Gnat3	0.897754	1.27008	0.393951	0.407365	0.897754	1.27008	0.393951	0.407365
Gnaz	0.162185	0.183559	0.246722	0.156999	0.162185	0.183559	0.246722	0.156999
Gnb1	203.161	218.127	230.84	194.498	203.161	218.127	230.84	194.498
Gnb1l	0.300999	0.191105	0.352066	0.28617	0.300999	0.191105	0.352066	0.28617
Gnb2	109.039	111.359	104.096	85.6713	109.039	111.359	104.096	85.6713
Gnb2l1	129.745	164.984	162.861	133.672	129.745	164.984	162.861	133.672
Gnb3	0.0441062	0.142625	0.0774186	0.133424	0.0441062	0.142625	0.0774186	0.133424
Gnb4	1.84633	2.02076	1.76167	2.52626	1.84633	2.02076	1.76167	2.52626
Gnb5	4.54098	6.75003	7.22558	6.45512	4.54098	6.75003	7.22558	6.45512
Gne	9.92729	12.5812	11.8112	10.1809	9.92729	12.5812	11.8112	10.1809
Gng10	3.0906	2.4985	1.71555	3.06848	3.0906	2.4985	1.71555	3.06848
Gng11	5.28741	3.99567	4.37142	4.93752	5.28741	3.99567	4.37142	4.93752
Gng13	0.703588	1.13759	0.823327	0.21284	0.703588	1.13759	0.823327	0.21284
Gng2	1.22809	1.24522	0.937759	1.34749	1.22809	1.24522	0.937759	1.34749
Gng3	0.436112	0.430908	0.396924	0.644976	0.436112	0.430908	0.396924	0.644976
Gng4	0.471081	0.423145	0.444063	0.427516	0.471081	0.423145	0.444063	0.427516
Gng5	84.3328	88.5754	113.837	96.9561	84.3328	88.5754	113.837	96.9561
Gng7	0.0899609	0.0925603	0.0267904	0.0692693	0.0899609	0.0925603	0.0267904	0.0692693
Gng8	0.10153	0	0.118809	0	0.10153	0	0.118809	0
Gngt1	0.0957418	0.0773995	0.0560177	0.2317	0.0957418	0.0773995	0.0560177	0.2317
Gngt2	18.0255	16.7281	12.5943	13.729	18.0255	16.7281	12.5943	13.729
Gnl1	16.321	18.9969	16.9988	13.7002	16.321	18.9969	16.9988	13.7002
Gnl2	8.86957	7.36118	7.67575	7.03933	8.86957	7.36118	7.67575	7.03933
Gnl3	4.35368	4.112	5.17027	5.63319	4.35368	4.112	5.17027	5.63319
Gnl3l	5.91925	6.73695	6.20491	6.52245	5.91925	6.73695	6.20491	6.52245
Gnmt	0.438586	0.283649	0.564549	0.424561	0.438586	0.283649	0.564549	0.424561
Gnpat	7.3117	7.95134	9.08888	8.61122	7.3117	7.95134	9.08888	8.61122
Gnpda1	20.5804	20.2108	25.0729	21.1215	20.5804	20.2108	25.0729	21.1215
Gnpda2	2.88098	2.90234	2.64516	2.60114	2.88098	2.90234	2.64516	2.60114
Gnpnat1	11.4808	14.6745	8.787	9.48042	11.4808	14.6745	8.787	9.48042
Gnptab	6.3463	6.14722	5.55707	6.62091	6.3463	6.14722	5.55707	6.62091
Gnptg	9.58846	10.3733	12.0453	8.82969	9.58846	10.3733	12.0453	8.82969
Gnrh1	3.22745	2.42276	1.21394	1.95265	3.22745	2.42276	1.21394	1.95265
Gnrhr	0	0	0	0	0	0	0	0
Gns	36.4208	41.8353	46.2459	41.5539	36.4208	41.8353	46.2459	41.5539
Golga1	8.62628	8.90224	7.83879	8.34625	8.62628	8.90224	7.83879	8.34625
Golga2	21.6869	18.9942	15.32	15.8169	21.6869	18.9942	15.32	15.8169
Golga3	9.9193	8.94373	8.47176	8.29566	9.9193	8.94373	8.47176	8.29566
Golga4	52.5183	41.4364	37.8764	40.2339	52.5183	41.4364	37.8764	40.2339
Golga5	15.4789	11.8492	11.2529	11.864	15.4789	11.8492	11.2529	11.864
Golga7	21.7059	17.019	17.6682	16.9092	21.7059	17.019	17.6682	16.9092
Golga7b	0.0551512	0.178584	0.113065	0.284047	0.0551512	0.178584	0.113065	0.284047
Golgb1	30.0768	25.3779	20.2657	21.19	30.0768	25.3779	20.2657	21.19
Golim4	17.6717	14.627	15.1017	15.5494	17.6717	14.627	15.1017	15.5494
Golm1	80.7028	83.324	62.4947	62.3711	80.7028	83.324	62.4947	62.3711
Golph3	38.676	43.2377	41.5599	39.4241	38.676	43.2377	41.5599	39.4241
Golph3l	30.4232	32.6078	27.1496	24.2762	30.4232	32.6078	27.1496	24.2762
Golt1a	14.5023	17.1927	18.212	16.0769	14.5023	17.1927	18.212	16.0769
Golt1b	3.18186	4.12918	4.19694	4.2723	3.18186	4.12918	4.19694	4.2723
Gon4l	4.22002	3.94187	3.80391	3.93342	4.22002	3.94187	3.80391	3.93342
Gopc	4.75613	4.50245	4.50002	4.74557	4.75613	4.50245	4.50002	4.74557
Gorab	3.10795	3.07087	2.51642	2.52613	3.10795	3.07087	2.51642	2.52613
Gorasp1	3.66109	4.51086	4.23253	3.69613	3.66109	4.51086	4.23253	3.69613
Gorasp2	31.6902	35.2178	35.8869	30.3676	31.6902	35.2178	35.8869	30.3676
Gosr1	14.5805	14.2194	13.4683	13.0005	14.5805	14.2194	13.4683	13.0005
Gosr2	23.9094	27.7114	31.7776	26.3425	23.9094	27.7114	31.7776	26.3425
Got1	25.2398	40.7455	40.2566	24.4894	25.2398	40.7455	40.2566	24.4894
Got1l1	0	0	0	0	0	0	0	0
Got2	17.8145	18.0634	16.7917	14.3366	17.8145	18.0634	16.7917	14.3366
Gp1ba	0.229224	0.416946	0.50294	0.433387	0.229224	0.416946	0.50294	0.433387
Gp1bb	27.8037	32.7605	24.924	26.2186	27.8037	32.7605	24.924	26.2186
Gp2	0	0.659921	0.0477617	0.0987758	0	0.659921	0.0477617	0.0987758
Gp49a	0.922219	0.585781	0.346875	0.597809	0.922219	0.585781	0.346875	0.597809
Gp5	0.0364665	0.176881	0.0853451	0.110314	0.0364665	0.176881	0.0853451	0.110314
Gp6	0	0	0.0895867	0.0463185	0	0	0.0895867	0.0463185
Gp9	0.479624	0.0969343	0.140312	0.362724	0.479624	0.0969343	0.140312	0.362724
Gpa33	294.845	272.194	264.788	237.77	294.845	272.194	264.788	237.77
Gpaa1	11.856	13.8018	13.1106	10.5444	11.856	13.8018	13.1106	10.5444
Gpam	2.095	2.14528	2.59163	2.25737	2.095	2.14528	2.59163	2.25737
Gpank1	9.22512	6.93908	6.45388	6.88175	9.22512	6.93908	6.45388	6.88175
Gpat2	0.208945	0.144784	0.279433	0.144474	0.208945	0.144784	0.279433	0.144474
Gpatch1	7.27642	5.57495	5.96329	5.66014	7.27642	5.57495	5.96329	5.66014
Gpatch2	10.6982	9.68429	9.06301	7.48923	10.6982	9.68429	9.06301	7.48923
Gpatch3	2.61604	3.44885	2.40191	2.70284	2.61604	3.44885	2.40191	2.70284
Gpatch4	2.38325	2.74703	3.08329	2.99439	2.38325	2.74703	3.08329	2.99439
Gpatch8	22.4702	17.0013	15.1511	16.5249	22.4702	17.0013	15.1511	16.5249
Gpbar1	0.369732	0.149449	0.270409	0.279616	0.369732	0.149449	0.270409	0.279616
Gpbp1	17.766	17.9009	15.7282	15.5275	17.766	17.9009	15.7282	15.5275
Gpbp1l1	46.4003	41.1085	37.9465	39.9381	46.4003	41.1085	37.9465	39.9381
Gpc1	1.14478	0.838152	1.09948	1.14999	1.14478	0.838152	1.09948	1.14999
Gpc2	0.282051	0.15201	0.146689	0.303368	0.282051	0.15201	0.146689	0.303368
Gpc3	0.596148	0.141746	0.205177	0.487976	0.596148	0.141746	0.205177	0.487976
Gpc4	31.632	25.5995	25.2958	26.6526	31.632	25.5995	25.2958	26.6526
Gpc5	0	0	0	0.016325	0	0	0	0.016325
Gpc6	0.564555	0.519055	0.680067	0.797004	0.564555	0.519055	0.680067	0.797004
Gpcpd1	7.40401	7.57009	6.97541	7.13199	7.40401	7.57009	6.97541	7.13199
Gpd1	97.2367	145.569	147.897	84.9968	97.2367	145.569	147.897	84.9968
Gpd1l	19.0013	16.0726	12.824	14.5345	19.0013	16.0726	12.824	14.5345
Gpd2	44.4386	54.9413	45.5509	41.3015	44.4386	54.9413	45.5509	41.3015
Gpha2	0.952062	0.307866	0.111409	0.345606	0.952062	0.307866	0.111409	0.345606
Gphb5	0	0	0	0.0310904	0	0	0	0.0310904
Gphn	3.69094	3.19156	3.81392	3.88667	3.69094	3.19156	3.81392	3.88667
Gpi1	119.261	123.802	128.912	97.158	119.261	123.802	128.912	97.158
Gpihbp1	0.245519	0.396965	0.359129	0.371357	0.245519	0.396965	0.359129	0.371357
Gpkow	7.83463	7.80863	6.98272	6.4283	7.83463	7.80863	6.98272	6.4283
Gpld1	4.90045	4.8274	5.06035	4.83014	4.90045	4.8274	5.06035	4.83014
Gpm6a	0.0785677	0.0423425	0.0612944	0.0744199	0.0785677	0.0423425	0.0612944	0.0744199
Gpm6b	0.582606	0.55789	0.459683	0.772307	0.582606	0.55789	0.459683	0.772307
Gpn1	2.07173	2.13807	2.55325	2.45351	2.07173	2.13807	2.55325	2.45351
Gpn2	5.0985	4.93589	5.67156	4.30329	5.0985	4.93589	5.67156	4.30329
Gpn3	4.53884	3.37574	3.36381	3.33189	4.53884	3.37574	3.36381	3.33189
Gpnmb	0.342026	0.780707	0.553263	0.25562	0.342026	0.780707	0.553263	0.25562
Gpr1	0	0	0.0302388	0.0312684	0	0	0.0302388	0.0312684
Gpr101	0	0	0	0	0	0	0	0
Gpr107	21.6604	23.4785	22.2437	21.3909	21.6604	23.4785	22.2437	21.3909
Gpr108	18.0795	17.2789	19.4755	18.6555	18.0795	17.2789	19.4755	18.6555
Gpr110	0.0438284	0	0.0128218	0	0.0438284	0	0.0128218	0
Gpr111	0.0704686	0	0.0412306	0.0426345	0.0704686	0	0.0412306	0.0426345
Gpr113	0.0999398	0	0.0730925	0.0453487	0.0999398	0	0.0730925	0.0453487
Gpr114	1.71458	2.21329	2.2329	2.25876	1.71458	2.21329	2.2329	2.25876
Gpr115	0.0506534	0	0	0	0.0506534	0	0	0
Gpr116	2.09017	2.0403	3.39987	3.57336	2.09017	2.0403	3.39987	3.57336
Gpr119	0.105152	0.056671	0.0820311	0.0848242	0.105152	0.056671	0.0820311	0.0848242
Gpr12	0	0	0	0	0	0	0	0
Gpr123	0	0	0.018575	0	0	0	0.018575	0
Gpr124	0.925062	0.945795	1.38495	1.7531	0.925062	0.945795	1.38495	1.7531
Gpr125	10.5114	10.6322	13.6075	10.9064	10.5114	10.6322	13.6075	10.9064
Gpr126	1.11251	0.686119	0.852235	0.777168	1.11251	0.686119	0.852235	0.777168
Gpr128	115.291	110.982	82.1881	92.7875	115.291	110.982	82.1881	92.7875
Gpr132	0.518061	0.811445	0.606226	0.646457	0.518061	0.811445	0.606226	0.646457
Gpr133	17.7826	13.8455	13.0823	18.3427	17.7826	13.8455	13.0823	18.3427
Gpr135	0	0.0500994	0.0362594	0	0	0.0500994	0.0362594	0
Gpr137	12.2197	9.59249	11.5361	11.1319	12.2197	9.59249	11.5361	11.1319
Gpr137b	0.286533	0.252697	0.289574	0.346713	0.286533	0.252697	0.289574	0.346713
Gpr137b-ps	0.396447	0.598258	0.788656	0.703577	0.396447	0.598258	0.788656	0.703577
Gpr137c	0.0646127	0.156703	0.094511	0.156366	0.0646127	0.156703	0.094511	0.156366
Gpr139	0	0	0	0	0	0	0	0
Gpr141	0.201571	0.0905298	0.380021	0.365859	0.201571	0.0905298	0.380021	0.365859
Gpr142	0	0	0	0	0	0	0	0
Gpr143	0	0	0	0	0	0	0	0
Gpr146	0.973754	1.03816	1.08414	1.13216	0.973754	1.03816	1.08414	1.13216
Gpr149	0	0	0	0.0139706	0	0	0	0.0139706
Gpr15	0.333933	0.0539916	0.195382	0	0.333933	0.0539916	0.195382	0
Gpr150	0	0	0.0218099	0	0	0	0.0218099	0
Gpr151	0.456322	0.778787	0.622977	0.613513	0.456322	0.778787	0.622977	0.613513
Gpr152	0.0388737	0.172844	0.0909787	0.0470382	0.0388737	0.172844	0.0909787	0.0470382
Gpr153	0.445227	0.474453	0.69861	0.746885	0.445227	0.474453	0.69861	0.746885
Gpr155	2.17884	1.29805	2.66076	2.99756	2.17884	1.29805	2.66076	2.99756
Gpr156	0.0165086	0	0.00965904	0.0399517	0.0165086	0	0.00965904	0.0399517
Gpr157	1.60182	1.60265	1.16919	1.33374	1.60182	1.60265	1.16919	1.33374
Gpr158	0	0	0	0	0	0	0	0
Gpr160	16.8943	19.1727	14.4819	15.6532	16.8943	19.1727	14.4819	15.6532
Gpr161	0.374753	0.370282	0.365442	0.730577	0.374753	0.370282	0.365442	0.730577
Gpr162	0.117122	0.189367	0.325503	0.336586	0.117122	0.189367	0.325503	0.336586
Gpr165	0	0.0195555	0.0424599	0.0439056	0	0.0195555	0.0424599	0.0439056
Gpr17	2.36157	3.79486	3.50097	2.68226	2.36157	3.79486	3.50097	2.68226
Gpr171	1.03865	1.36084	1.42496	1.21345	1.03865	1.36084	1.42496	1.21345
Gpr173	0.0480577	0.0194254	0.0421773	0.0436134	0.0480577	0.0194254	0.0421773	0.0436134
Gpr174	0.0721802	0.168816	0.0712106	0.126339	0.0721802	0.168816	0.0712106	0.126339
Gpr176	0.0780204	0	0.0684736	0.0354025	0.0780204	0	0.0684736	0.0354025
Gpr179	0.0398206	0.0128767	0.0465974	0.0385472	0.0398206	0.0128767	0.0465974	0.0385472
Gpr18	3.7377	3.60475	3.3379	3.64991	3.7377	3.60475	3.3379	3.64991
Gpr180	1.1908	1.66279	2.1852	1.80113	1.1908	1.66279	2.1852	1.80113
Gpr182	1.11826	0.746802	1.13789	1.02955	1.11826	0.746802	1.13789	1.02955
Gpr183	1.47953	1.3883	1.31395	1.58247	1.47953	1.3883	1.31395	1.58247
Gpr19	1.56824	0.997549	1.21137	0.96284	1.56824	0.997549	1.21137	0.96284
Gpr20	0.261607	0.332338	0.437326	0.497438	0.261607	0.332338	0.437326	0.497438
Gpr21	1.14116	1.09027	0.950941	1.04609	1.14116	1.09027	0.950941	1.04609
Gpr22	0.758701	0.693351	0.685165	0.768368	0.758701	0.693351	0.685165	0.768368
Gpr25	0	0	0.0241263	0	0	0	0.0241263	0
Gpr26	0	0	0	0	0	0	0	0
Gpr27	0	0.0626883	0.408335	0	0	0.0626883	0.408335	0
Gpr3	0	0.0301813	0	0.0225874	0	0.0301813	0	0.0225874
Gpr30	0.408115	0.431444	0.367361	0.626785	0.408115	0.431444	0.367361	0.626785
Gpr31c	0.192248	1.01021	0.731139	0.756033	0.192248	1.01021	0.731139	0.756033
Gpr33	0	0	0	0.0741606	0	0	0	0.0741606
Gpr34	1.06871	0.552939	0.775366	0.672449	1.06871	0.552939	0.775366	0.672449
Gpr35	4.50116	5.54352	4.17198	3.84826	4.50116	5.54352	4.17198	3.84826
Gpr37	0	0	0	0.0437444	0	0	0	0.0437444
Gpr37l1	0.0353249	0.0571146	0	0.149604	0.0353249	0.0571146	0	0.149604
Gpr39	3.29001	3.27167	4.54835	4.43899	3.29001	3.27167	4.54835	4.43899
Gpr4	0.83678	0.981971	1.21609	1.25749	0.83678	0.981971	1.21609	1.25749
Gpr44	0.0889594	0.0719165	0.173498	0.233227	0.0889594	0.0719165	0.173498	0.233227
Gpr45	0.0197775	0	0.0115717	0	0.0197775	0	0.0115717	0
Gpr50	0	0	0	0	0	0	0	0
Gpr52	2.30489	2.46224	2.07103	2.24115	2.30489	2.46224	2.07103	2.24115
Gpr55	1.78893	2.49346	2.29189	2.10868	1.78893	2.49346	2.29189	2.10868
Gpr56	3.81535	3.57339	2.80209	2.78787	3.81535	3.57339	2.80209	2.78787
Gpr6	0	0	0.0478362	0	0	0	0.0478362	0
Gpr61	0.269974	0.352561	0.328069	0.314111	0.269974	0.352561	0.328069	0.314111
Gpr62	0	0.0329402	0.0476808	0.0493043	0	0.0329402	0.0476808	0.0493043
Gpr63	0.066825	0.108045	0.0390988	0.16172	0.066825	0.108045	0.0390988	0.16172
Gpr64	0.09785	0.0395423	0.0954183	0.0591943	0.09785	0.0395423	0.0954183	0.0591943
Gpr65	0.75129	0.67129	1.1105	0.861236	0.75129	0.67129	1.1105	0.861236
Gpr68	1.27799	1.68333	1.30884	1.64906	1.27799	1.68333	1.30884	1.64906
Gpr75	0.0532297	0.10758	0.0622886	0.0483071	0.0532297	0.10758	0.0622886	0.0483071
Gpr77	0.246665	0.235669	0.271668	0.271338	0.246665	0.235669	0.271668	0.271338
Gpr81	0.375588	0.607266	1.04383	0.766922	0.375588	0.607266	1.04383	0.766922
Gpr82	0.599604	0.663316	0.609325	0.49642	0.599604	0.663316	0.609325	0.49642
Gpr83	0.0353421	0	0	0.0213825	0.0353421	0	0	0.0213825
Gpr84	0	0	0	0.0650994	0	0	0	0.0650994
Gpr85	0	0.0212884	0.0308149	0.0955924	0	0.0212884	0.0308149	0.0955924
Gpr87	0	0	0	0.0457846	0	0	0	0.0457846
Gpr88	0	0	0	0	0	0	0	0
Gpr89	19.2568	22.0571	21.5294	19.5955	19.2568	22.0571	21.5294	19.5955
Gpr97	0.161967	0.209499	0.265343	0.352771	0.161967	0.209499	0.265343	0.352771
Gpr98	0.0188848	0.0091601	0.00220987	0.00914045	0.0188848	0.0091601	0.00220987	0.00914045
Gprasp1	2.15114	1.85624	1.8186	2.42586	2.15114	1.85624	1.8186	2.42586
Gprasp2	0	0.0981768	0.128913	0.159203	0	0.0981768	0.128913	0.159203
Gprc5a	11.7883	17.9625	14.339	14.5691	11.7883	17.9625	14.339	14.5691
Gprc5b	0.334609	0.378707	0.479658	0.33403	0.334609	0.378707	0.479658	0.33403
Gprc5c	0.689885	1.03043	0.661531	0.579708	0.689885	1.03043	0.661531	0.579708
Gprc5d	0	0	0	0	0	0	0	0
Gprc6a	0.0272784	0.0441048	0.0957623	0.0660153	0.0272784	0.0441048	0.0957623	0.0660153
Gprin1	5.32562	6.87369	4.45907	5.03311	5.32562	6.87369	4.45907	5.03311
Gprin2	0	0	0.0303474	0	0	0	0.0303474	0
Gprin3	23.6276	31.1754	22.7531	19.191	23.6276	31.1754	22.7531	19.191
Gps1	11.8077	11.6315	12.1074	11.0604	11.8077	11.6315	12.1074	11.0604
Gps2	15.4245	12.5849	11.9494	12.5291	15.4245	12.5849	11.9494	12.5291
Gpsm1	0.617538	2.07806	0.977248	0.919242	0.617538	2.07806	0.977248	0.919242
Gpsm2	15.1726	14.3308	13.0776	14.4955	15.1726	14.3308	13.0776	14.4955
Gpsm3	2.4193	2.31609	1.97427	3.31261	2.4193	2.31609	1.97427	3.31261
Gpt	69.5305	78.2923	142.139	98.1656	69.5305	78.2923	142.139	98.1656
Gpt2	1.85475	2.01646	1.65898	1.67678	1.85475	2.01646	1.65898	1.67678
Gpx1	76.0683	92.556	79.0338	73.0207	76.0683	92.556	79.0338	73.0207
Gpx2	213.042	294.528	278.147	210.088	213.042	294.528	278.147	210.088
Gpx2-ps1	0.356939	0.216417	0.365474	0.269941	0.356939	0.216417	0.365474	0.269941
