tracking_id	q5_FPKM	q6_FPKM	q7_FPKM	q8_FPKM	q5_FPKMr	q6_FPKMr	q7_FPKMr	q8_FPKMr
Mcm5	4.56719	1.94836	1.81262	1.85449	4.56719	1.94836	1.81262	1.85449
Mcm6	5.10205	3.39827	7.32923	3.09384	5.10205	3.39827	7.32923	3.09384
Mcm7	10.2884	4.98926	3.38247	5.33608	10.2884	4.98926	3.38247	5.33608
Mcm8	0.351127	0.134428	0.114763	0.203677	0.351127	0.134428	0.114763	0.203677
Mcm9	1.31002	0.876249	1.04729	1.62636	1.31002	0.876249	1.04729	1.62636
Mcmbp	14.6049	11.9873	13.5349	15.0634	14.6049	11.9873	13.5349	15.0634
Mcoln1	14.1455	22.0107	27.0023	18.9116	14.1455	22.0107	27.0023	18.9116
Mcoln2	7.02127	7.80208	5.67063	5.08528	7.02127	7.80208	5.67063	5.08528
Mcoln3	0.330082	0.106713	0.182205	0.0404214	0.330082	0.106713	0.182205	0.0404214
Mcph1	0.625591	0.436858	0.310793	0.289582	0.625591	0.436858	0.310793	0.289582
Mcpt-ps1	0	0.137003	0.116962	0	0	0.137003	0.116962	0
Mcpt1	6.18458	4.59651	6.51235	1.55587	6.18458	4.59651	6.51235	1.55587
Mcpt2	1.80594	1.57639	2.51213	0.636921	1.80594	1.57639	2.51213	0.636921
Mcpt4	0.140971	0.102543	0.175085	0.0776838	0.140971	0.102543	0.175085	0.0776838
Mcpt8	0.0874587	0	0	0	0.0874587	0	0	0
Mcpt9	0.0615709	0	0	0.0339295	0.0615709	0	0	0.0339295
Mcrs1	30.1804	50.2024	33.0822	31.1999	30.1804	50.2024	33.0822	31.1999
Mctp1	0.121709	0.157391	0.184754	0.149044	0.121709	0.157391	0.184754	0.149044
Mctp2	0.702149	0.719364	0.884349	0.871952	0.702149	0.719364	0.884349	0.871952
Mcts1	24.2528	27.0025	21.823	17.3652	24.2528	27.0025	21.823	17.3652
Mcts2	10.4176	9.96724	11.0736	7.13716	10.4176	9.96724	11.0736	7.13716
Mdc1	1.31344	0.505804	0.729282	0.860033	1.31344	0.505804	0.729282	0.860033
Mdfi	0.683222	1.27795	0.303055	0.806779	0.683222	1.27795	0.303055	0.806779
Mdfic	0.820836	0.646839	0.573455	0.772735	0.820836	0.646839	0.573455	0.772735
Mdga1	0	0.0218265	0.00931678	0.0413378	0	0.0218265	0.00931678	0.0413378
Mdga2	0	0.00835142	0	0	0	0.00835142	0	0
Mdh1	588.329	787.897	482.867	410.491	588.329	787.897	482.867	410.491
Mdh1b	0	0	0	0	0	0	0	0
Mdh2	735.903	913.071	775.931	562.02	735.903	913.071	775.931	562.02
Mdk	7.07233	7.8185	5.49964	5.82117	7.07233	7.8185	5.49964	5.82117
Mdm1	0.1572	0.0571738	0.219651	0.32487	0.1572	0.0571738	0.219651	0.32487
Mdm2	13.1542	16.9442	16.3618	13.6994	13.1542	16.9442	16.3618	13.6994
Mdm4	6.55757	2.71525	4.82403	7.35699	6.55757	2.71525	4.82403	7.35699
Mdn1	0.419815	0.131199	0.189252	0.263905	0.419815	0.131199	0.189252	0.263905
Mdp1	38.0138	59.2926	46.627	40.3982	38.0138	59.2926	46.627	40.3982
Me1	13.8636	9.53155	15.8024	5.96417	13.8636	9.53155	15.8024	5.96417
Me2	222.026	364.589	311.499	264.971	222.026	364.589	311.499	264.971
Me3	0.265203	0.983845	1.35046	1.06685	0.265203	0.983845	1.35046	1.06685
Mea1	92.1518	152.201	114.019	99.7374	92.1518	152.201	114.019	99.7374
Meaf6	5.93946	9.60091	8.7087	8.4553	5.93946	9.60091	8.7087	8.4553
Mecom	0.758342	0.0570645	0.324779	0.329461	0.758342	0.0570645	0.324779	0.329461
Mecp2	1.53119	1.7069	1.717	1.6246	1.53119	1.7069	1.717	1.6246
Mecr	16.8026	19.4705	12.7396	12.9738	16.8026	19.4705	12.7396	12.9738
Med1	10.2735	7.84606	8.26596	8.87925	10.2735	7.84606	8.26596	8.87925
Med10	30.7531	39.7145	28.3587	32.4081	30.7531	39.7145	28.3587	32.4081
Med11	33.6629	52.1519	41.4072	32.1065	33.6629	52.1519	41.4072	32.1065
Med12	2.63958	2.73875	3.04537	3.83211	2.63958	2.73875	3.04537	3.83211
Med12l	0.0110002	0	0.0136618	0.0242457	0.0110002	0	0.0136618	0.0242457
Med13	6.80275	4.0017	4.68336	6.25754	6.80275	4.0017	4.68336	6.25754
Med13l	1.28168	0.857192	1.48623	1.8946	1.28168	0.857192	1.48623	1.8946
Med14	1.99631	1.13725	1.64634	1.76573	1.99631	1.13725	1.64634	1.76573
Med15	20.3553	20.8138	21.8287	27.1113	20.3553	20.8138	21.8287	27.1113
Med16	5.61534	8.70333	7.62787	6.19782	5.61534	8.70333	7.62787	6.19782
Med17	4.7683	4.91461	4.26993	4.79399	4.7683	4.91461	4.26993	4.79399
Med18	1.38931	0.874028	0.839441	0.869057	1.38931	0.874028	0.839441	0.869057
Med19	10.2231	10.103	12.0307	12.4825	10.2231	10.103	12.0307	12.4825
Med20	10.0279	10.4268	9.7243	10.1227	10.0279	10.4268	9.7243	10.1227
Med21	30.5297	27.4617	31.5782	29.4018	30.5297	27.4617	31.5782	29.4018
Med22	6.94341	8.6708	7.19433	6.53714	6.94341	8.6708	7.19433	6.53714
Med23	4.39653	2.84082	2.91901	3.29907	4.39653	2.84082	2.91901	3.29907
Med24	8.49647	8.82555	7.29905	7.80665	8.49647	8.82555	7.29905	7.80665
Med25	18.5869	25.3675	21.557	27.795	18.5869	25.3675	21.557	27.795
Med26	2.78732	3.37448	3.41343	3.69498	2.78732	3.37448	3.41343	3.69498
Med27	9.31558	15.5109	11.8374	9.85153	9.31558	15.5109	11.8374	9.85153
Med28	12.7847	15.7082	11.5866	11.6769	12.7847	15.7082	11.5866	11.6769
Med29	10.8704	11.0495	11.1514	8.99317	10.8704	11.0495	11.1514	8.99317
Med30	18.5343	24.9084	18.5808	17.3127	18.5343	24.9084	18.5808	17.3127
Med31	4.80188	6.48084	8.76623	2.86931	4.80188	6.48084	8.76623	2.86931
Med4	12.3269	13.7611	11.1856	12.6431	12.3269	13.7611	11.1856	12.6431
Med6	23.4057	21.9618	17.9751	19.1562	23.4057	21.9618	17.9751	19.1562
Med7	4.19156	4.08605	3.81518	4.08514	4.19156	4.08605	3.81518	4.08514
Med8	22.2745	29.66	29.2135	26.9385	22.2745	29.66	29.2135	26.9385
Med9	4.78039	7.55559	6.03495	6.59116	4.78039	7.55559	6.03495	6.59116
Mef2a	2.19394	0.903335	2.26216	2.62331	2.19394	0.903335	2.26216	2.62331
Mef2b	0	0.0726507	0	0.110085	0	0.0726507	0	0.110085
Mef2c	0.381655	0.3938	0.224131	0.32655	0.381655	0.3938	0.224131	0.32655
Mef2d	9.02019	6.06212	8.25007	14.1287	9.02019	6.06212	8.25007	14.1287
Mefv	0.308488	0.528502	0.450755	0.505544	0.308488	0.528502	0.450755	0.505544
Meg3	1.23354	0.649103	0.71193	0.270391	1.23354	0.649103	0.71193	0.270391
Megf10	0.00755484	0	0	0	0.00755484	0	0	0
Megf11	0.21372	0.519276	0.273682	0.322426	0.21372	0.519276	0.273682	0.322426
Megf6	0.115886	0.0963386	0.0514035	0.0547376	0.115886	0.0963386	0.0514035	0.0547376
Megf8	2.06038	1.83769	1.94539	1.97999	2.06038	1.83769	1.94539	1.97999
Megf9	0.580043	0.225028	0.552315	1.04416	0.580043	0.225028	0.552315	1.04416
Mei1	0.0437646	0.127339	0.289896	0.016078	0.0437646	0.127339	0.289896	0.016078
Mei4	0	0	0	0.0213168	0	0	0	0.0213168
Meig1	0	0	0	0	0	0	0	0
Meis1	0.648631	0.255832	0.196566	0.225747	0.648631	0.255832	0.196566	0.225747
Meis2	0.600291	0.452695	0.349699	0.192943	0.600291	0.452695	0.349699	0.192943
Meis3	2.52652	5.46238	3.7045	2.82322	2.52652	5.46238	3.7045	2.82322
Melk	2.28388	1.12732	0.658489	0.786601	2.28388	1.12732	0.658489	0.786601
Memo1	8.80057	8.39045	10.1874	8.6635	8.80057	8.39045	10.1874	8.6635
Men1	8.43328	7.44631	9.51692	10.3396	8.43328	7.44631	9.51692	10.3396
Meox1	0.827571	1.04344	0.822272	0.942492	0.827571	1.04344	0.822272	0.942492
Meox2	0.0257821	0	0.0320212	0.0284151	0.0257821	0	0.0320212	0.0284151
Mep1a	304.436	459.397	562.178	480.477	304.436	459.397	562.178	480.477
Mep1b	858.363	1098.77	986.875	1078.06	858.363	1098.77	986.875	1078.06
Mepce	14.6257	20.952	15.292	13.94	14.6257	20.952	15.292	13.94
Mepe	0	0	0	0	0	0	0	0
Mertk	13.4046	6.11663	31.1059	19.5528	13.4046	6.11663	31.1059	19.5528
Mesdc1	19.7452	21.7097	28.8179	25.5558	19.7452	21.7097	28.8179	25.5558
Mesdc2	4.05803	3.69215	3.26404	3.40759	4.05803	3.69215	3.26404	3.40759
Mesp1	0.190315	0.369165	0.630323	0.279669	0.190315	0.369165	0.630323	0.279669
Mesp2	0.0638497	0.0464448	0.0396506	0.0351853	0.0638497	0.0464448	0.0396506	0.0351853
Mest	1.46861	1.43665	1.03745	0.697668	1.46861	1.43665	1.03745	0.697668
Met	6.16698	5.07157	6.42535	4.87103	6.16698	5.07157	6.42535	4.87103
Metap1	17.3472	17.7962	16.1296	17.4563	17.3472	17.7962	16.1296	17.4563
Metap1d	8.18463	7.63277	5.1478	4.51025	8.18463	7.63277	5.1478	4.51025
Metap2	10.5279	8.4978	9.08987	10.2036	10.5279	8.4978	9.08987	10.2036
Metrn	2.14859	1.52817	1.30462	1.31556	2.14859	1.52817	1.30462	1.31556
Metrnl	38.7203	53.9868	71.6203	41.6523	38.7203	53.9868	71.6203	41.6523
Mettl1	4.3014	2.24334	1.41118	2.23617	4.3014	2.24334	1.41118	2.23617
Mettl10	5.32883	4.70685	5.98807	4.0552	5.32883	4.70685	5.98807	4.0552
Mettl11a	5.51933	7.1551	5.29395	3.97503	5.51933	7.1551	5.29395	3.97503
Mettl11b	0	0	0	0	0	0	0	0
Mettl13	0.70523	0.559626	0.371591	0.471063	0.70523	0.559626	0.371591	0.471063
Mettl14	3.24169	3.88577	3.20392	3.52243	3.24169	3.88577	3.20392	3.52243
Mettl15	0.786669	0.476857	0.4071	0.361254	0.786669	0.476857	0.4071	0.361254
Mettl16	2.72594	1.75899	1.55628	2.10787	2.72594	1.75899	1.55628	2.10787
Mettl17	6.78263	6.97529	8.42401	7.7331	6.78263	6.97529	8.42401	7.7331
Mettl2	2.79204	1.56483	2.01809	2.37094	2.79204	1.56483	2.01809	2.37094
Mettl21a	1.43668	1.14303	1.50555	0.940149	1.43668	1.14303	1.50555	0.940149
Mettl21d	10.0285	14.7855	15.1304	12.388	10.0285	14.7855	15.1304	12.388
Mettl22	1.84646	1.88765	0.991698	1.10002	1.84646	1.88765	0.991698	1.10002
Mettl3	6.42408	4.20785	6.54177	5.46951	6.42408	4.20785	6.54177	5.46951
Mettl4	0.482954	0.28931	0.458692	0.78276	0.482954	0.28931	0.458692	0.78276
Mettl5	7.47586	7.57054	5.462	5.41212	7.47586	7.57054	5.462	5.41212
Mettl6	5.88388	8.46538	5.28904	6.34148	5.88388	8.46538	5.28904	6.34148
Mettl7a1	7.34435	6.85161	9.69431	7.87662	7.34435	6.85161	9.69431	7.87662
Mettl7a2	0	0	0	0	0	0	0	0
Mettl7a3	0	0	0	0	0	0	0	0
Mettl7b	80.788	170.669	221.04	178.614	80.788	170.669	221.04	178.614
Mettl8	2.40842	1.70143	1.89728	1.50437	2.40842	1.70143	1.89728	1.50437
Mettl9	42.3546	40.2009	39.3259	41.1463	42.3546	40.2009	39.3259	41.1463
Mex3a	0.148688	0.100946	0.0738677	0.0764739	0.148688	0.100946	0.0738677	0.0764739
Mex3b	0.705282	0.450463	0.555485	1.09961	0.705282	0.450463	0.555485	1.09961
Mex3c	7.76788	3.93974	6.62061	7.68151	7.76788	3.93974	6.62061	7.68151
Mex3d	0.434226	0.605397	0.471894	0.538394	0.434226	0.605397	0.471894	0.538394
Mfap1a	5.20734	5.45051	5.29352	4.94362	5.20734	5.45051	5.29352	4.94362
Mfap1b	0.788541	0.764788	0.816138	0.760439	0.788541	0.764788	0.816138	0.760439
Mfap2	1.88963	0.64382	0.890203	0.718134	1.88963	0.64382	0.890203	0.718134
Mfap3	9.52091	5.56132	8.27894	8.38671	9.52091	5.56132	8.27894	8.38671
Mfap3l	0.109651	0.0132885	0.045392	0.100707	0.109651	0.0132885	0.045392	0.100707
Mfap4	5.49423	1.16822	0.524909	0.139739	5.49423	1.16822	0.524909	0.139739
Mfap5	0.7341	0.400493	0.968734	0.151701	0.7341	0.400493	0.968734	0.151701
Mff	24.5028	24.6526	22.0386	23.2993	24.5028	24.6526	22.0386	23.2993
Mfge8	14.6603	28.3018	16.5064	16.5717	14.6603	28.3018	16.5064	16.5717
Mfhas1	3.70334	5.99638	6.34648	4.9842	3.70334	5.99638	6.34648	4.9842
Mfi2	0.225027	2.6599	3.05684	0.697522	0.225027	2.6599	3.05684	0.697522
Mfn1	9.28121	11.2923	14.9204	10.2291	9.28121	11.2923	14.9204	10.2291
Mfn2	29.8382	27.7903	34.3132	31.6308	29.8382	27.7903	34.3132	31.6308
Mfng	1.83201	2.46781	2.44389	2.0191	1.83201	2.46781	2.44389	2.0191
Mfsd1	13.7852	13.882	10.9358	12.6023	13.7852	13.882	10.9358	12.6023
Mfsd10	4.66795	4.95694	4.14717	4.7316	4.66795	4.95694	4.14717	4.7316
Mfsd11	13.4097	17.2363	15.9688	12.9528	13.4097	17.2363	15.9688	12.9528
Mfsd12	3.87672	1.50397	2.65964	4.63886	3.87672	1.50397	2.65964	4.63886
Mfsd2a	15.9375	11.5311	8.29173	20.5396	15.9375	11.5311	8.29173	20.5396
Mfsd2b	1.68364	2.99982	3.35982	2.10578	1.68364	2.99982	3.35982	2.10578
Mfsd3	2.33512	2.66043	1.29287	2.29454	2.33512	2.66043	1.29287	2.29454
Mfsd4	10.6315	5.48802	2.80889	9.19918	10.6315	5.48802	2.80889	9.19918
Mfsd5	14.2398	22.8612	16.0333	15.9715	14.2398	22.8612	16.0333	15.9715
Mfsd6	15.4479	15.1394	22.339	18.3792	15.4479	15.1394	22.339	18.3792
Mfsd6l	12.3623	27.2157	20.6446	15.1023	12.3623	27.2157	20.6446	15.1023
Mfsd7a	3.55044	6.49145	8.90865	4.38895	3.55044	6.49145	8.90865	4.38895
Mfsd7b	15.5789	7.05804	15.4791	9.17295	15.5789	7.05804	15.4791	9.17295
Mfsd7c	7.14811	3.68201	4.39649	1.69625	7.14811	3.68201	4.39649	1.69625
Mfsd8	7.76382	6.94637	8.24445	5.9897	7.76382	6.94637	8.24445	5.9897
Mfsd9	10.5341	12.1074	12.0823	10.9075	10.5341	12.1074	12.0823	10.9075
Mga	0.965084	0.502744	0.806042	1.01297	0.965084	0.502744	0.806042	1.01297
Mgam	230.198	302.394	401.241	288.909	230.198	302.394	401.241	288.909
Mgat1	51.5144	64.3896	60.5896	52.5681	51.5144	64.3896	60.5896	52.5681
Mgat2	14.665	11.9675	15.0264	15.3293	14.665	11.9675	15.0264	15.3293
Mgat3	32.2199	30.2825	36.7412	36.2064	32.2199	30.2825	36.7412	36.2064
Mgat4a	60.0244	47.9258	45.0905	62.6091	60.0244	47.9258	45.0905	62.6091
Mgat4b	51.0758	56.3799	48.4408	71.9804	51.0758	56.3799	48.4408	71.9804
Mgat4c	36.0855	45.1436	42.9249	61.1305	36.0855	45.1436	42.9249	61.1305
Mgat5	1.67679	0.554415	1.3726	2.89806	1.67679	0.554415	1.3726	2.89806
Mgat5b	0	0	0	0	0	0	0	0
Mgea5	17.2823	12.4575	14.2649	16.8735	17.2823	12.4575	14.2649	16.8735
Mgl2	0.98638	1.55458	1.17403	1.22301	0.98638	1.55458	1.17403	1.22301
Mgll	6.9211	4.63017	7.26014	7.73842	6.9211	4.63017	7.26014	7.73842
Mgmt	1.17225	1.04948	0.559972	0.49691	1.17225	1.04948	0.559972	0.49691
Mgp	19.2832	9.41941	2.97185	0.775639	19.2832	9.41941	2.97185	0.775639
Mgrn1	29.5253	37.5618	41.2915	39.1388	29.5253	37.5618	41.2915	39.1388
Mgst1	256.224	249.16	248.754	236.525	256.224	249.16	248.754	236.525
Mgst2	451.795	640.468	366.491	280.964	451.795	640.468	366.491	280.964
Mgst3	719.76	1055.37	957.506	650.328	719.76	1055.37	957.506	650.328
Mia1	1.22606	1.33777	0.190345	0.675636	1.22606	1.33777	0.190345	0.675636
Mia2	7.38027	3.78618	7.38126	8.86177	7.38027	3.78618	7.38126	8.86177
Mia3	10.1214	10.5704	12.1195	12.6635	10.1214	10.5704	12.1195	12.6635
Miat	0.025938	0.0660565	0.0563916	0.0500395	0.025938	0.0660565	0.0563916	0.0500395
Mib1	1.29307	0.627057	0.783872	1.56085	1.29307	0.627057	0.783872	1.56085
Mib2	9.61564	10.0126	12.077	10.4525	9.61564	10.0126	12.077	10.4525
Mical1	39.7994	47.5625	13.6581	39.4958	39.7994	47.5625	13.6581	39.4958
Mical2	6.41282	5.47626	9.13877	9.50813	6.41282	5.47626	9.13877	9.50813
Mical3	0.554676	0.448306	0.586845	0.837739	0.554676	0.448306	0.586845	0.837739
Micalcl	6.65419	7.11378	11.9584	13.6952	6.65419	7.11378	11.9584	13.6952
Micall1	2.74015	2.06749	3.41383	2.98248	2.74015	2.06749	3.41383	2.98248
Micall2	8.37073	13.7385	12.6024	16.0285	8.37073	13.7385	12.6024	16.0285
Micu1	82.3582	119.622	113.93	99.334	82.3582	119.622	113.93	99.334
Mid1	2.2205	3.43159	1.52187	5.06348	2.2205	3.43159	1.52187	5.06348
Mid1ip1	15.2793	15.458	20.457	15.1939	15.2793	15.458	20.457	15.1939
Mid2	3.07488	2.78531	2.87025	4.02832	3.07488	2.78531	2.87025	4.02832
Midn	47.3494	47.8958	52.7762	61.8297	47.3494	47.8958	52.7762	61.8297
Mier1	9.44514	6.67733	8.77561	10.145	9.44514	6.67733	8.77561	10.145
Mier2	10.3368	16.2316	17.2923	16.8174	10.3368	16.2316	17.2923	16.8174
Mier3	4.86697	5.17972	7.66751	5.48402	4.86697	5.17972	7.66751	5.48402
Mif	66.6191	83.0399	58.8465	47.8386	66.6191	83.0399	58.8465	47.8386
Mif4gd	30.548	50.0195	52.8839	45.7581	30.548	50.0195	52.8839	45.7581
Miip	8.07686	6.9002	8.96425	8.82596	8.07686	6.9002	8.96425	8.82596
Mill1	0	0	0.0901286	0	0	0	0.0901286	0
Mill2	0.254327	0.370004	0.394848	0.420459	0.254327	0.370004	0.394848	0.420459
Mina	3.89405	2.27432	2.47115	3.25796	3.89405	2.27432	2.47115	3.25796
Mink1	8.82813	9.99985	11.1027	13.0928	8.82813	9.99985	11.1027	13.0928
Minos1	51.6505	67.3738	47.3487	38.0794	51.6505	67.3738	47.3487	38.0794
Minpp1	19.4298	21.5747	24.7571	21.9691	19.4298	21.5747	24.7571	21.9691
Mios	2.19417	1.92904	1.64685	1.35701	2.19417	1.92904	1.64685	1.35701
Miox	0	0	0	0	0	0	0	0
Mip	0	0.0414794	0	0	0	0.0414794	0	0
Mipep	5.02042	4.82022	4.30239	3.9006	5.02042	4.82022	4.30239	3.9006
Mipol1	0.270065	0	0.056431	0.15314	0.270065	0	0.056431	0.15314
Mir100	0	0	0	0	0	0	0	0
Mir101a	0	0	0	0	0	0	0	0
Mir101b	0	0	0	0	0	0	0	0
Mir101c	0	0	0	0	0	0	0	0
Mir103-1	0	0	0	0	0	0	0	0
Mir103-2	0	0	0	0	0	0	0	0
Mir105	0	0	0	0	0	0	0	0
Mir106a	0	0	0	0	0	0	0	0
Mir106b	0	0	0	0	0	0	0	0
Mir107	0	0	0	0	0	0	0	0
Mir10a	0	0	0	0	0	0	0	0
Mir10b	0	0	0	0	0	0	0	0
Mir1186	0	0	0	0	0	0	0	0
Mir1186b	0	0	0	0	0	0	0	0
Mir1187	0	0	0	0	0	0	0	0
Mir1188	0	0	0	0	0	0	0	0
Mir1190	0	0	23.0072	0	0	0	23.0072	0
Mir1191	0	0	0	0	0	0	0	0
Mir1192	0	0	0	0	0	0	0	0
Mir1193	0	0	0	0	0	0	0	0
Mir1195	0	0	0	0	0	0	0	0
Mir1196	0	0	0	0	0	0	0	0
Mir1197	0	0	0	0	0	0	0	0
Mir1198	0	0	0	0	0	0	0	0
Mir1199	0	29.334	0	0	0	29.334	0	0
Mir1224	0	0	0	0	0	0	0	0
Mir122a	0	0	0	0	0	0	0	0
Mir1247	0	0	0	0	0	0	0	0
Mir1249	0	0	0	67.5259	0	0	0	67.5259
Mir124a-1	0	0	0	0	0	0	0	0
Mir124a-2	0	0	0	0	0	0	0	0
Mir124a-3	0	0	0	0	0	0	0	0
Mir1251	0	0	0	0	0	0	0	0
Mir125a	0	0	0	0	0	0	0	0
Mir125b-1	0	0	0	0	0	0	0	0
Mir125b-2	0	0	0	0	0	0	0	0
Mir126	0	0	0	0	0	0	0	0
Mir1264	0	0	0	0	0	0	0	0
Mir127	0	0	0	0	0	0	0	0
Mir128-1	0	0	0	0	0	0	0	0
Mir128-2	0	0	0	0	0	0	0	0
Mir129-1	0	0	0	0	0	0	0	0
Mir129-2	0	0	0	0	0	0	0	0
Mir1298	0	0	0	0	0	0	0	0
Mir1306	0	0	0	0	0	0	0	0
Mir130a	0	0	0	0	0	0	0	0
Mir130b	0	0	0	0	0	0	0	0
Mir132	0	0	0	0	0	0	0	0
Mir133a-1	0	0	0	0	0	0	0	0
Mir133a-2	0	0	0	0	0	0	0	0
Mir133b	0	0	0	0	0	0	0	0
Mir134	0	0	0	0	0	0	0	0
Mir135a-1	0	0	138.692	246.146	0	0	138.692	246.146
Mir135a-2	0	0	0	0	0	0	0	0
Mir135b	0	0	0	0	0	0	0	0
Mir136	0	0	0	0	0	0	0	0
Mir137	0	0	0	0	0	0	0	0
Mir138-1	0	0	0	0	0	0	0	0
Mir138-2	0	0	0	0	0	0	0	0
Mir139	0	0	0	0	0	0	0	0
Mir140	0	0	0	0	0	0	0	0
Mir141	0	0	0	0	0	0	0	0
Mir142	0	0	0	0	0	0	0	0
Mir143	0	0	0	0	0	0	0	0
Mir144	0	0	0	0	0	0	0	0
Mir145	0	0	0	0	0	0	0	0
Mir146	0	0	0	0	0	0	0	0
Mir146b	0	0	0	0	0	0	0	0
Mir147	0	0	0	0	0	0	0	0
Mir148a	0	0	0	0	0	0	0	0
Mir148b	0	0	0	0	0	0	0	0
Mir149	0	0	0	0	0	0	0	0
Mir150	0	0	0	0	0	0	0	0
Mir152	0	0	0	0	0	0	0	0
Mir153	0	0	0	0	0	0	0	0
Mir154	0	0	0	0	0	0	0	0
Mir155	0	0	0	0	0	0	0	0
Mir15a	0	0	0	0	0	0	0	0
Mir15b	0	0	0	0	0	0	0	0
Mir16-1	0	0	0	0	0	0	0	0
Mir16-2	0	0	0	0	0	0	0	0
Mir17	0	0	0	0	0	0	0	0
Mir17hg	2.07127	0.451997	0.546658	0.570701	2.07127	0.451997	0.546658	0.570701
Mir18	0	0	0	0	0	0	0	0
Mir181a-1	0	0	0	0	0	0	0	0
Mir181a-2	0	0	0	0	0	0	0	0
Mir181b-1	0	0	0	0	0	0	0	0
Mir181b-2	0	0	0	0	0	0	0	0
Mir181c	0	0	0	0	0	0	0	0
Mir181d	0	0	0	0	0	0	0	0
Mir182	0	0	0	0	0	0	0	0
Mir183	0	0	0	0	0	0	0	0
Mir1839	0	0	0	0	0	0	0	0
Mir184	0	0	0	0	0	0	0	0
Mir1843	0	0	0	0	0	0	0	0
Mir1843b	0	0	0	0	0	0	0	0
Mir185	0	0	0	0	0	0	0	0
Mir186	0	0	0	0	0	0	0	0
Mir187	0	0	0	0	0	0	0	0
Mir188	0	0	0	0	0	0	0	0
Mir1892	0	0	0	0	0	0	0	0
Mir1893	0	0	52.3345	0	0	0	52.3345	0
Mir1894	283.925	0	0	0	283.925	0	0	0
Mir1895	0	0	0	0	0	0	0	0
Mir1896	0	0	0	0	0	0	0	0
Mir1897	0	0	0	0	0	0	0	0
Mir1898	0	0	0	0	0	0	0	0
Mir1899	0	0	0	0	0	0	0	0
Mir18b	0	0	0	0	0	0	0	0
Mir190	0	0	0	0	0	0	0	0
Mir1900	0	0	0	0	0	0	0	0
Mir1901	1299.77	630.307	0	2865.02	1299.77	630.307	0	2865.02
Mir1902	0	0	0	0	0	0	0	0
Mir1903	0	0	0	0	0	0	0	0
Mir1904	0	0	0	0	0	0	0	0
Mir1905	0	0	0	0	0	0	0	0
Mir1906-1	0	0	0	0	0	0	0	0
Mir1907	0	0	0	0	0	0	0	0
Mir190b	0	0	0	0	0	0	0	0
Mir191	0	0	0	0	0	0	0	0
Mir1912	0	0	0	0	0	0	0	0
Mir192	0	0	151.282	268.491	0	0	151.282	268.491
Mir1928	0	0	0	0	0	0	0	0
Mir1929	0	0	0	0	0	0	0	0
Mir193	0	0	0	0	0	0	0	0
Mir1930	0	0	0	0	0	0	0	0
Mir1931	0	0	0	0	0	0	0	0
Mir1932	0	0	0	0	0	0	0	0
Mir1933	0	0	0	0	0	0	0	0
Mir1934	0	0	0	0	0	0	0	0
Mir1935	0	0	0	0	0	0	0	0
Mir1936	0	0	0	0	0	0	0	0
Mir1938	53.829	0	0	0	53.829	0	0	0
Mir193b	0	0	0	0	0	0	0	0
Mir194-1	0	0	0	0	0	0	0	0
Mir194-2	0	0	0	177.976	0	0	0	177.976
Mir1940	0	0	0	0	0	0	0	0
Mir1941	0	0	0	0	0	0	0	0
Mir1943	0	0	0	0	0	0	0	0
Mir1945	0	0	0	0	0	0	0	0
Mir1946a	0	0	0	0	0	0	0	0
Mir1946b	0	0	0	0	0	0	0	0
Mir1947	0	0	0	0	0	0	0	0
Mir1948	0	0	0	0	0	0	0	0
Mir1949	0	0	0	0	0	0	0	0
Mir195	0	0	0	0	0	0	0	0
Mir1950	0	0	0	0	0	0	0	0
Mir1951	0	0	0	0	0	0	0	0
Mir1952	0	0	0	0	0	0	0	0
Mir1953	0	0	0	0	0	0	0	0
Mir1954	0	0	0	0	0	0	0	0
Mir1955	0	0	0	0	0	0	0	0
Mir1956	0	0	0	0	0	0	0	0
Mir1957	0	0	0	0	0	0	0	0
Mir1958	0	0	0	0	0	0	0	0
Mir1960	0	0	0	0	0	0	0	0
Mir1961	0	0	0	0	0	0	0	0
Mir1962	0	0	0	0	0	0	0	0
Mir1963	0	0	0	0	0	0	0	0
Mir1964	0	0	0	0	0	0	0	0
Mir1965	0	0	0	0	0	0	0	0
Mir1966	0	0	0	0	0	0	0	0
Mir1967	0	0	0	0	0	0	0	0
Mir1968	0	0	0	0	0	0	0	0
Mir1969	0	0	0	0	0	0	0	0
Mir196a-1	95.1946	69.2453	59.1156	157.375	95.1946	69.2453	59.1156	157.375
Mir196a-2	0	0	0	0	0	0	0	0
Mir196b	0	0	0	0	0	0	0	0
Mir1970	0	0	0	0	0	0	0	0
Mir1971	0	0	0	0	0	0	0	0
Mir1981	250.636	0	0	0	250.636	0	0	0
Mir1982	900.884	3931.86	2237.79	0	900.884	3931.86	2237.79	0
Mir1983	0	0	0	0	0	0	0	0
Mir199a-1	0	0	0	0	0	0	0	0
Mir199a-2	0	0	0	0	0	0	0	0
Mir199b	0	0	0	33.7936	0	0	0	33.7936
Mir19a	0	0	0	0	0	0	0	0
Mir19b-1	0	0	0	0	0	0	0	0
Mir19b-2	0	0	0	0	0	0	0	0
Mir1a-1	0	0	0	0	0	0	0	0
Mir1a-2	0	0	0	0	0	0	0	0
Mir1b	0	0	0	0	0	0	0	0
Mir200a	0	0	0	0	0	0	0	0
Mir200b	0	0	0	0	0	0	0	0
Mir200c	0	0	0	0	0	0	0	0
Mir201	0	0	0	0	0	0	0	0
