tracking_id	q27_FPKM	q28_FPKM	q29_FPKM	q30_FPKM	q31_FPKM	q32_FPKM	q27_FPKMr	q28_FPKMr	q29_FPKMr	q30_FPKMr	q31_FPKMr	q32_FPKMr
Gpr65	1.47224	1.51784	1.30223	1.00136	0.809622	1.20298	1.47224	1.51784	1.30223	1.00136	0.809622	1.20298
Gpr68	0.557532	0.750573	1.03043	0.87089	0.546708	0.67952	0.557532	0.750573	1.03043	0.87089	0.546708	0.67952
Gpr75	0.0488052	0.0113645	0.0337607	0.0355249	0.0181911	0.0165486	0.0488052	0.0113645	0.0337607	0.0355249	0.0181911	0.0165486
Gpr77	0.150843	0.172412	0.263795	0.134751	0.214648	0.278989	0.150843	0.172412	0.263795	0.134751	0.214648	0.278989
Gpr81	0.904286	0.571494	0.536173	0.626878	0.850658	0.540236	0.904286	0.571494	0.536173	0.626878	0.850658	0.540236
Gpr82	0.0192793	0.0269387	0	0.0210499	0	0	0.0192793	0.0269387	0	0.0210499	0	0
Gpr83	0	0	0	0	0	0	0	0	0	0	0	0
Gpr84	0.0327857	0.0687525	0	0	0	0	0.0327857	0.0687525	0	0	0	0
Gpr85	0	0	0.0167024	0	0.0179993	0.0163741	0	0	0.0167024	0	0.0179993	0.0163741
Gpr87	0	0	0	0	0	0	0	0	0	0	0	0
Gpr88	0.0272498	0	0	0	0	0	0.0272498	0	0	0	0	0
Gpr89	41.8566	47.8849	46.074	43.7849	40.5693	40.2169	41.8566	47.8849	46.074	43.7849	40.5693	40.2169
Gpr97	0.356179	0.124423	0.143724	0.151235	0.243389	0.301928	0.356179	0.124423	0.143724	0.151235	0.243389	0.301928
Gpr98	0.0162021	0.012928	0.0456314	0.0379073	0.00258813	0.00706335	0.0162021	0.012928	0.0456314	0.0379073	0.00258813	0.00706335
Gprasp1	1.13061	0.98509	1.06922	1.22571	0.911979	0.969165	1.13061	0.98509	1.06922	1.22571	0.911979	0.969165
Gprasp2	0.037134	0.0607603	0.0257751	0.0267551	0.027778	0.0632088	0.037134	0.0607603	0.0257751	0.0267551	0.027778	0.0632088
Gprc5a	35.1033	29.0608	44.8727	56.0304	70.0077	59.6175	35.1033	29.0608	44.8727	56.0304	70.0077	59.6175
Gprc5b	0.413083	0.207352	0.506545	0.413588	0.46185	0.302011	0.413083	0.207352	0.506545	0.413588	0.46185	0.302011
Gprc5c	0.435188	0.384841	0.498744	0.473605	0.734105	0.417389	0.435188	0.384841	0.498744	0.473605	0.734105	0.417389
Gprc5d	0	0	0	0	0	0	0	0	0	0	0	0
Gprc6a	0.0166728	0.0116471	0	0.0182039	0	0.0169599	0.0166728	0.0116471	0	0.0182039	0	0.0169599
Gprin1	7.35928	6.0894	8.09078	5.54486	4.58564	5.66881	7.35928	6.0894	8.09078	5.54486	4.58564	5.66881
Gprin2	0	0	0	0	0	0	0	0	0	0	0	0
Gprin3	2.00032	1.63195	2.94699	3.41775	2.64651	1.94158	2.00032	1.63195	2.94699	3.41775	2.64651	1.94158
Gps1	21.7686	28.1532	25.1603	20.4839	17.0636	18.2391	21.7686	28.1532	25.1603	20.4839	17.0636	18.2391
Gps2	23.9744	21.807	25.0565	27.0297	20.9314	25.1825	23.9744	21.807	25.0565	27.0297	20.9314	25.1825
Gpsm1	0.608011	0.611172	1.66185	2.13729	1.59828	1.1465	0.608011	0.611172	1.66185	2.13729	1.59828	1.1465
Gpsm2	14.4236	14.8815	14.9801	13.0279	12.3333	15.4391	14.4236	14.8815	14.9801	13.0279	12.3333	15.4391
Gpsm3	5.34824	3.57676	4.30281	4.9508	3.94354	4.45478	5.34824	3.57676	4.30281	4.9508	3.94354	4.45478
Gpt	185.849	140.534	163.665	214.43	265.231	232.214	185.849	140.534	163.665	214.43	265.231	232.214
Gpt2	1.05616	1.04735	1.6506	1.30976	0.903961	0.915187	1.05616	1.04735	1.6506	1.30976	0.903961	0.915187
Gpx1	123.974	121.195	120.116	128.677	119.616	121.267	123.974	121.195	120.116	128.677	119.616	121.267
Gpx2	1780.7	1158.11	1421.48	1763.8	2746.62	1415.22	1780.7	1158.11	1421.48	1763.8	2746.62	1415.22
Gpx2-ps1	1.29998	0.833665	1.06786	0.946241	1.21134	0.716281	1.29998	0.833665	1.06786	0.946241	1.21134	0.716281
Gpx3	42.1079	38.7213	31.5126	52.6949	69.0471	56.7573	42.1079	38.7213	31.5126	52.6949	69.0471	56.7573
Gpx4	366.278	371.082	360.917	413.969	406.478	372.363	366.278	371.082	360.917	413.969	406.478	372.363
Gpx5	0	0	0.0321612	0	0	0.0315291	0	0	0.0321612	0	0	0.0315291
Gpx6	0	0.058336	0	0	0	0	0	0.058336	0	0	0	0
Gpx7	5.41743	3.48293	3.17327	3.48219	5.86228	5.95515	5.41743	3.48293	3.17327	3.48219	5.86228	5.95515
Gpx8	3.8009	3.45682	1.97194	3.14211	3.70366	3.03785	3.8009	3.45682	1.97194	3.14211	3.70366	3.03785
Gramd1a	3.83756	3.41663	4.48197	4.75515	3.93184	4.57544	3.83756	3.41663	4.48197	4.75515	3.93184	4.57544
Gramd1b	11.4519	11.5504	15.6444	20.5496	20.2878	16.4226	11.4519	11.5504	15.6444	20.5496	20.2878	16.4226
Gramd1c	9.399	8.99868	6.82587	7.76314	11.1861	9.16576	9.399	8.99868	6.82587	7.76314	11.1861	9.16576
Gramd2	2.9961	2.04169	2.36112	3.85097	3.56223	4.89948	2.9961	2.04169	2.36112	3.85097	3.56223	4.89948
Gramd3	42.2769	51.3783	46.5039	46.2802	48.1382	55.1986	42.2769	51.3783	46.5039	46.2802	48.1382	55.1986
Gramd4	12.038	10.1732	12.3603	15.9654	16.2841	12.7415	12.038	10.1732	12.3603	15.9654	16.2841	12.7415
Grap	1.70965	1.74826	2.46384	2.38518	1.27447	1.96454	1.70965	1.74826	2.46384	2.38518	1.27447	1.96454
Grap2	0.814318	0.796391	1.35192	1.0847	0.983402	0.861476	0.814318	0.796391	1.35192	1.0847	0.983402	0.861476
Grasp	0.854509	1.24541	1.59598	2.05256	1.0647	1.29142	0.854509	1.24541	1.59598	2.05256	1.0647	1.29142
Grb10	0.891395	0.616454	0.321965	0.402343	0.74791	0.523041	0.891395	0.616454	0.321965	0.402343	0.74791	0.523041
Grb14	0.200854	0.175447	0.0781537	0.137063	0.14037	0.0510784	0.200854	0.175447	0.0781537	0.137063	0.14037	0.0510784
Grb2	40.756	40.4242	49.8965	49.354	43.3331	50.4672	40.756	40.4242	49.8965	49.354	43.3331	50.4672
Grb7	60.3907	54.5579	46.6203	50.7291	57.002	65.06	60.3907	54.5579	46.6203	50.7291	57.002	65.06
Grcc10	111.664	112.992	105.331	107.405	107.834	100.434	111.664	112.992	105.331	107.405	107.834	100.434
Greb1	0.190892	0.234277	0.174064	0.258832	0.284604	0.153144	0.190892	0.234277	0.174064	0.258832	0.284604	0.153144
Greb1l	0.0269283	0.0338455	0.0391177	0.047042	0.0301108	0.027392	0.0269283	0.0338455	0.0391177	0.047042	0.0301108	0.027392
Grem1	0	0	0	0	0	0	0	0	0	0	0	0
Grem2	0.0249817	0	0.0129607	0.013638	0	0.012706	0.0249817	0	0.0129607	0.013638	0	0.012706
Grhl1	0.410651	0.266657	0.505753	0.567273	0.484901	0.206781	0.410651	0.266657	0.505753	0.567273	0.484901	0.206781
Grhl2	1.61401	2.11102	2.05226	2.14932	1.92995	2.3346	1.61401	2.11102	2.05226	2.14932	1.92995	2.3346
Grhl3	0.25756	0.0839663	0.124716	0.149981	0.1536	0.157198	0.25756	0.0839663	0.124716	0.149981	0.1536	0.157198
Grhpr	3.97235	4.25733	4.12177	5.51573	5.02118	5.05095	3.97235	4.25733	4.12177	5.51573	5.02118	5.05095
Gria1	0	0	0	0	0.00894005	0	0	0	0	0	0.00894005	0
Gria2	0	0	0.0138358	0.0072794	0	0	0	0	0.0138358	0.0072794	0	0
Gria3	0.00886974	0.0185828	0.0184068	0.0193686	0	0.0090225	0.00886974	0.0185828	0.0184068	0.0193686	0	0.0090225
Gria4	0.0759476	0.0530378	0.0350242	0.0644952	0.132103	0.0515037	0.0759476	0.0530378	0.0350242	0.0644952	0.132103	0.0515037
Grid1	0.0137178	0.00958173	0.0142338	0.0149776	0.0460169	0.041862	0.0137178	0.00958173	0.0142338	0.0149776	0.0460169	0.041862
Grid2	0.0156807	0	0	0	0	0	0.0156807	0	0	0	0	0
Grid2ip	0.0135872	0.00949052	0	0.0445051	0	0.0276425	0.0135872	0.00949052	0	0.0445051	0	0.0276425
Grifin	0	0	0	0	0	0	0	0	0	0	0	0
Grik1	0	0.00916364	0.0136159	0	0	0.0267024	0	0.00916364	0.0136159	0	0	0.0267024
Grik2	0	0.00673837	0	0	0	0	0	0.00673837	0	0	0	0
Grik3	0.0358629	0.0357736	0.0425279	0.0503439	0.0401013	0.0469035	0.0358629	0.0357736	0.0425279	0.0503439	0.0401013	0.0469035
Grik4	0.0404021	0.00940676	0.013974	0	0.015059	0.0136993	0.0404021	0.00940676	0.013974	0	0.015059	0.0136993
Grik5	0.377316	0.527073	0.681985	0.544861	0.612449	0.44572	0.377316	0.527073	0.681985	0.544861	0.612449	0.44572
Grin1	0.416111	0.367564	0.317471	0.400875	0.355808	0.540868	0.416111	0.367564	0.317471	0.400875	0.355808	0.540868
Grin2a	0.0924183	0.236664	0.223755	0.302717	0.252611	0.208911	0.0924183	0.236664	0.223755	0.302717	0.252611	0.208911
Grin2b	0.0363662	0.0423232	0.0440232	0.059559	0.0203321	0.0493234	0.0363662	0.0423232	0.0440232	0.059559	0.0203321	0.0493234
Grin2c	0.0188618	0	0	0.010297	0	0	0.0188618	0	0	0.010297	0	0
Grin2d	0.25405	0.229181	0.186722	0.184921	0.189383	0.150748	0.25405	0.229181	0.186722	0.184921	0.189383	0.150748
Grin3a	0	0.00982542	0	0	0.0314577	0	0	0.00982542	0	0	0.0314577	0
Grin3b	0.432154	0.322107	0.553039	0.330289	0.322152	0.351677	0.432154	0.322107	0.553039	0.330289	0.322152	0.351677
Grina	215.761	207.758	213.073	229.875	241.194	228.651	215.761	207.758	213.073	229.875	241.194	228.651
Grip1	0.106444	0.0203642	0.0151242	0.0318366	0.0326058	0.0148268	0.106444	0.0203642	0.0151242	0.0318366	0.0326058	0.0148268
Grip2	0.161271	0.200223	0.223116	0.25434	0.340624	0.19139	0.161271	0.200223	0.223116	0.25434	0.340624	0.19139
Gripap1	13.4052	11.2735	13.1836	15.2579	14.0617	13.123	13.4052	11.2735	13.1836	15.2579	14.0617	13.123
Grk1	0.0612476	0.0983671	0.0953274	0.147119	0.0684862	0.105914	0.0612476	0.0983671	0.0953274	0.147119	0.0684862	0.105914
Grk4	2.63853	2.88478	3.02854	3.43758	3.70354	2.61349	2.63853	2.88478	3.02854	3.43758	3.70354	2.61349
Grk5	3.22374	2.43952	3.05077	3.76423	3.63812	3.68917	3.22374	2.43952	3.05077	3.76423	3.63812	3.68917
Grk6	5.64086	5.69977	6.34465	6.3389	5.10997	5.25024	5.64086	5.69977	6.34465	6.3389	5.10997	5.25024
Grlf1	3.38294	2.66407	3.57748	6.7028	6.82829	4.31525	3.38294	2.66407	3.57748	6.7028	6.82829	4.31525
Grm1	0.0132008	0.00921619	0	0.0216237	0.0221457	0.0134283	0.0132008	0.00921619	0	0.0216237	0.0221457	0.0134283
Grm2	0	0	0	0	0	0	0	0	0	0	0	0
Grm3	0	0	0	0	0	0	0	0	0	0	0	0
Grm4	0	0.0222945	0.0331158	0.0174231	0.0356871	0.0162325	0	0.0222945	0.0331158	0.0174231	0.0356871	0.0162325
Grm5	0	0	0	0	0	0	0	0	0	0	0	0
Grm6	0.0107161	0	0	0.0117002	0	0	0.0107161	0	0	0.0117002	0	0
Grm7	0	0	0	0	0	0	0	0	0	0	0	0
Grm8	0	0	0	0	0	0	0	0	0	0	0	0
Grn	30.5618	36.0622	49.9584	40.8265	36.2167	36.9594	30.5618	36.0622	49.9584	40.8265	36.2167	36.9594
Grp	0	0.0467848	0.0693558	0	0	0	0	0.0467848	0.0693558	0	0	0
Grpel1	12.4603	11.493	12.929	11.2935	11.14	11.6557	12.4603	11.493	12.929	11.2935	11.14	11.6557
Grpel2	12.3996	17.5779	13.774	15.3988	14.9207	17.1338	12.3996	17.5779	13.774	15.3988	14.9207	17.1338
Grpr	0.154504	0.229379	0.180355	0.12652	0.23755	0.157165	0.154504	0.229379	0.180355	0.12652	0.23755	0.157165
Grrp1	0.906731	1.35872	0.806434	1.17857	1.7381	2.6792	0.906731	1.35872	0.806434	1.17857	1.7381	2.6792
Grsf1	10.2833	11.5695	9.78407	9.70839	9.16067	10.3396	10.2833	11.5695	9.78407	9.70839	9.16067	10.3396
Grtp1	45.4954	50.1435	47.331	48.3228	42.7059	48.8365	45.4954	50.1435	47.331	48.3228	42.7059	48.8365
Grwd1	0.806674	0.345509	0.378008	0.397761	0.523748	0.370579	0.806674	0.345509	0.378008	0.397761	0.523748	0.370579
Grxcr1	0	0	0	0	0	0	0	0	0	0	0	0
Grxcr2	0	0	0	0	0	0	0	0	0	0	0	0
Gsc	0	0	0	0	0	0	0	0	0	0	0	0
Gsc2	0	0	0	0	0	0	0	0	0	0	0	0
Gsdma	0.473338	0.538872	0.400191	0.478526	0.588088	0.427992	0.473338	0.538872	0.400191	0.478526	0.588088	0.427992
Gsdma2	0	0.0422337	0.0313492	0.0329873	0	0.061466	0	0.0422337	0.0313492	0.0329873	0	0.061466
Gsdma3	0	0	0	0	0	0	0	0	0	0	0	0
Gsdmc	0.121774	0.08508	0.0210592	0.155117	0.499276	0.185807	0.121774	0.08508	0.0210592	0.155117	0.499276	0.185807
Gsdmc2	14.9514	8.5562	7.15823	24.6544	49.4806	9.72372	14.9514	8.5562	7.15823	24.6544	49.4806	9.72372
Gsdmc3	4.7662	4.03145	2.24795	10.3082	19.584	4.80189	4.7662	4.03145	2.24795	10.3082	19.584	4.80189
Gsdmc4	24.4004	15.0131	10.098	31.2611	68.4731	17.384	24.4004	15.0131	10.098	31.2611	68.4731	17.384
Gsdmcl-ps	0	0.0178899	0	0.0838545	0.229008	0.0260413	0	0.0178899	0	0.0838545	0.229008	0.0260413
Gsdmcl1	0	0	0	0	0	0	0	0	0	0	0	0
Gsdmd	310.51	335.876	364.794	349.674	269.872	356.309	310.51	335.876	364.794	349.674	269.872	356.309
Gse1	12.133	11.4404	15.6462	17.4286	16.9392	14.6535	12.133	11.4404	15.6462	17.4286	16.9392	14.6535
Gsg1	0.216731	0.30312	0.0449744	0.0946521	0.290815	0.352743	0.216731	0.30312	0.0449744	0.0946521	0.290815	0.352743
Gsg1l	0.0237807	0.0249142	0.0740258	0.103859	0.0398869	0.0362854	0.0237807	0.0249142	0.0740258	0.103859	0.0398869	0.0362854
Gsg2	1.05153	1.71797	1.61903	2.12954	1.44131	1.39744	1.05153	1.71797	1.61903	2.12954	1.44131	1.39744
Gsk3a	38.3927	33.934	43.1176	43.5859	41.0782	42.3358	38.3927	33.934	43.1176	43.5859	41.0782	42.3358
Gsk3b	8.59485	8.83808	9.84288	9.67071	10.6622	10.1055	8.59485	8.83808	9.84288	9.67071	10.6622	10.1055
Gsn	110.53	107.752	128.344	138.66	137.523	134.134	110.53	107.752	128.344	138.66	137.523	134.134
Gspt1	10.3484	10.1428	8.91099	9.50301	9.2913	9.41104	10.3484	10.1428	8.91099	9.50301	9.2913	9.41104
Gspt2	0.0386259	0.121436	0.0200394	0.0843464	0.151168	0.0392911	0.0386259	0.121436	0.0200394	0.0843464	0.151168	0.0392911
Gsr	114.131	101.746	115.506	115.4	123.553	104.288	114.131	101.746	115.506	115.4	123.553	104.288
Gss	70.7776	70.7943	89.193	98.8442	82.0415	77.081	70.7776	70.7943	89.193	98.8442	82.0415	77.081
Gsta1	20.1132	18.4892	35.6873	29.2804	18.0671	27.0748	20.1132	18.4892	35.6873	29.2804	18.0671	27.0748
Gsta2	0.0676586	0.0473583	0.140407	0.0738722	0.15131	0	0.0676586	0.0473583	0.140407	0.0738722	0.15131	0
Gsta3	3.7122	3.08367	4.0605	1.59063	1.88694	2.69189	3.7122	3.08367	4.0605	1.59063	1.88694	2.69189
Gsta4	29.9299	23.0692	38.4558	27.7002	23.1394	26.0451	29.9299	23.0692	38.4558	27.7002	23.1394	26.0451
Gstcd	0.897029	0.856887	0.626847	0.539674	0.614108	0.595904	0.897029	0.856887	0.626847	0.539674	0.614108	0.595904
Gstk1	54.9952	39.2061	33.1928	31.5472	50.0239	36.4922	54.9952	39.2061	33.1928	31.5472	50.0239	36.4922
Gstm1	19.4768	17.7522	19.7893	17.817	19.9222	13.7985	19.4768	17.7522	19.7893	17.817	19.9222	13.7985
Gstm2	10.7235	9.6239	9.66138	9.82354	9.00775	9.41828	10.7235	9.6239	9.66138	9.82354	9.00775	9.41828
Gstm3	65.1251	34.4744	46.0133	20.1298	31.3435	25.6802	65.1251	34.4744	46.0133	20.1298	31.3435	25.6802
Gstm4	3.60722	4.09706	3.80292	3.82124	2.97804	2.34626	3.60722	4.09706	3.80292	3.82124	2.97804	2.34626
Gstm5	10.2213	7.7636	10.0884	11.3641	10.4536	9.38292	10.2213	7.7636	10.0884	11.3641	10.4536	9.38292
Gstm6	3.211	3.44995	3.47665	2.84536	3.22624	3.645	3.211	3.44995	3.47665	2.84536	3.22624	3.645
Gstm7	1.12249	1.03713	1.4143	1.44443	0.941363	1.1826	1.12249	1.03713	1.4143	1.44443	0.941363	1.1826
Gsto1	414.809	417.329	432.326	434.532	458.472	416.091	414.809	417.329	432.326	434.532	458.472	416.091
Gsto2	0.0418604	0.117084	0.173773	0.22857	0.046809	0.0425813	0.0418604	0.117084	0.173773	0.22857	0.046809	0.0425813
Gstp1	79.6066	52.4418	65.7765	62.8973	75.8038	70.2856	79.6066	52.4418	65.7765	62.8973	75.8038	70.2856
Gstp2	17.7459	13.7209	19.8299	13.6769	16.97	14.2942	17.7459	13.7209	19.8299	13.6769	16.97	14.2942
Gstt1	14.4513	15.4791	10.4909	9.47863	11.6607	14.2694	14.4513	15.4791	10.4909	9.47863	11.6607	14.2694
Gstt2	14.5763	16.3585	17.8353	17.8578	15.0713	14.0186	14.5763	16.3585	17.8353	17.8578	15.0713	14.0186
Gstt3	27.1878	26.4555	29.9135	24.6842	21.7572	27.3867	27.1878	26.4555	29.9135	24.6842	21.7572	27.3867
Gstt4	0	0	0	0	0	0	0	0	0	0	0	0
Gstz1	9.78407	13.805	13.2492	12.3456	9.35676	9.69652	9.78407	13.805	13.2492	12.3456	9.35676	9.69652
Gsx1	0	0	0	0	0	0	0	0	0	0	0	0
Gsx2	0	0	0	0	0	0	0	0	0	0	0	0
Gt(ROSA)26Sor	16.7342	19.5638	14.5079	13.7121	12.4073	13.1671	16.7342	19.5638	14.5079	13.7121	12.4073	13.1671
Gtdc1	2.01292	1.98457	2.16672	2.21832	1.91425	2.16241	2.01292	1.98457	2.16672	2.21832	1.91425	2.16241
Gtf2a1	2.70298	3.53361	2.70248	3.47037	3.11237	2.79083	2.70298	3.53361	2.70248	3.47037	3.11237	2.79083
Gtf2a1l	0	0	0	0	0	0	0	0	0	0	0	0
Gtf2a2	19.2646	25.9545	25.4471	28.2126	22.203	26.0839	19.2646	25.9545	25.4471	28.2126	22.203	26.0839
Gtf2b	69.1444	88.426	88.0432	78.4829	68.9348	69.1787	69.1444	88.426	88.0432	78.4829	68.9348	69.1787
Gtf2e1	2.83542	2.67334	1.881	1.72554	1.80182	1.85979	2.83542	2.67334	1.881	1.72554	1.80182	1.85979
Gtf2e2	9.76635	8.4616	9.43016	9.66441	9.46029	8.52617	9.76635	8.4616	9.43016	9.66441	9.46029	8.52617
Gtf2f1	68.826	64.9251	73.35	78.0101	78.8173	76.1766	68.826	64.9251	73.35	78.0101	78.8173	76.1766
Gtf2f2	14.3338	13.784	13.2406	14.6195	12.5095	15.4342	14.3338	13.784	13.2406	14.6195	12.5095	15.4342
Gtf2h1	12.0235	14.0032	14.2451	12.8807	12.2576	12.7439	12.0235	14.0032	14.2451	12.8807	12.2576	12.7439
Gtf2h2	3.29172	3.84124	2.89711	2.47089	1.64319	2.95975	3.29172	3.84124	2.89711	2.47089	1.64319	2.95975
Gtf2h3	3.84607	4.20611	3.58048	2.68832	3.03455	3.03478	3.84607	4.20611	3.58048	2.68832	3.03455	3.03478
Gtf2h4	3.38541	3.0017	3.12246	1.88239	1.54225	2.58279	3.38541	3.0017	3.12246	1.88239	1.54225	2.58279
Gtf2h5	16.79	16.1775	16.3801	16.3393	15.0501	14.8515	16.79	16.1775	16.3801	16.3393	15.0501	14.8515
Gtf2i	5.04684	4.49905	5.04947	4.38165	4.20413	4.38387	5.04684	4.49905	5.04947	4.38165	4.20413	4.38387
Gtf2ird1	15.3271	13.7223	12.1071	8.31036	11.1272	18.9339	15.3271	13.7223	12.1071	8.31036	11.1272	18.9339
Gtf2ird2	0.880738	0.577326	0.478024	0.606562	0.424233	0.34458	0.880738	0.577326	0.478024	0.606562	0.424233	0.34458
Gtf3a	2.87894	3.44157	3.26526	3.17158	2.66165	2.84663	2.87894	3.44157	3.26526	3.17158	2.66165	2.84663
Gtf3c1	10.6425	8.48867	9.85107	9.24226	12.0859	11.5754	10.6425	8.48867	9.85107	9.24226	12.0859	11.5754
Gtf3c2	11.3978	11.059	11.7104	11.7001	11.1176	11.3043	11.3978	11.059	11.7104	11.7001	11.1176	11.3043
Gtf3c3	2.33646	2.28278	2.04759	1.43065	1.83588	1.58982	2.33646	2.28278	2.04759	1.43065	1.83588	1.58982
Gtf3c4	1.88251	1.94537	1.5224	1.47437	1.62609	1.32738	1.88251	1.94537	1.5224	1.47437	1.62609	1.32738
Gtf3c5	5.20374	4.42448	3.80096	4.18647	4.17265	4.33568	5.20374	4.42448	3.80096	4.18647	4.17265	4.33568
Gtf3c6	17.5609	16.5569	16.4834	19.4096	17.7029	17.2587	17.5609	16.5569	16.4834	19.4096	17.7029	17.2587
Gtl3	8.01746	8.35233	7.22665	8.35587	9.41778	7.82603	8.01746	8.35233	7.22665	8.35587	9.41778	7.82603
Gtpbp1	11.9218	10.8516	11.1778	9.26739	11.1941	11.282	11.9218	10.8516	11.1778	9.26739	11.1941	11.282
Gtpbp10	2.83655	2.95526	2.57324	2.97317	2.57368	2.53915	2.83655	2.95526	2.57324	2.97317	2.57368	2.53915
Gtpbp2	76.7581	70.0701	85.9378	107.724	95.9739	89.5427	76.7581	70.0701	85.9378	107.724	95.9739	89.5427
Gtpbp3	2.98059	2.6652	2.42115	2.4175	1.46646	2.26961	2.98059	2.6652	2.42115	2.4175	1.46646	2.26961
Gtpbp4	2.84617	2.66866	2.1955	1.73778	2.17753	2.41901	2.84617	2.66866	2.1955	1.73778	2.17753	2.41901
Gtpbp5	4.50916	4.37501	3.39685	3.12753	3.019	3.2039	4.50916	4.37501	3.39685	3.12753	3.019	3.2039
Gtpbp6	8.8898	7.35142	7.01559	9.19356	8.47037	8.62897	8.8898	7.35142	7.01559	9.19356	8.47037	8.62897
Gtpbp8	5.53736	5.44764	3.77262	4.71708	4.71126	5.23817	5.53736	5.44764	3.77262	4.71708	4.71126	5.23817
Gtse1	0.213227	0.16137	0.147493	0.134204	0.079465	0.0180581	0.213227	0.16137	0.147493	0.134204	0.079465	0.0180581
Gtsf1	0	0	0	0	0	0	0	0	0	0	0	0
Gtsf1l	0	0	0	0	0	0	0	0	0	0	0	0
Guca1a	0.658472	0.967831	0.614918	0.790839	0.736294	0.602832	0.658472	0.967831	0.614918	0.790839	0.736294	0.602832
Guca1b	0.2112	0.021088	0.0939193	0.098827	0.303636	0.153456	0.2112	0.021088	0.0939193	0.098827	0.303636	0.153456
Guca2a	1884.26	1763.74	1629.15	2178.5	1957.61	2068.35	1884.26	1763.74	1629.15	2178.5	1957.61	2068.35
Guca2b	1213.05	1038.47	930.496	1382.31	1536.54	1476.52	1213.05	1038.47	930.496	1382.31	1536.54	1476.52
Gucy1a2	0.0654796	0.0777212	0.0679428	0.0357465	0.0878619	0.0133215	0.0654796	0.0777212	0.0679428	0.0357465	0.0878619	0.0133215
Gucy1a3	0.695889	0.673459	0.45387	0.553567	0.744784	0.798887	0.695889	0.673459	0.45387	0.553567	0.744784	0.798887
Gucy1b2	0.0179025	0	0	0.0195476	0	0	0.0179025	0	0	0.0195476	0	0
Gucy1b3	1.00145	0.892148	0.649467	1.01419	1.31455	0.905604	1.00145	0.892148	0.649467	1.01419	1.31455	0.905604
Gucy2c	71.5504	72.6814	86.1189	74.9132	65.4034	74.2216	71.5504	72.6814	86.1189	74.9132	65.4034	74.2216
Gucy2d	0	0	0.0137729	0	0	0.0135022	0	0	0.0137729	0	0	0.0135022
Gucy2e	0	0	0	0	0	0	0	0	0	0	0	0
Gucy2f	0	0	0	0	0	0	0	0	0	0	0	0
Gucy2g	0.0120032	0.0167671	0.0124547	0.0131055	0.0402654	0.0122099	0.0120032	0.0167671	0.0124547	0.0131055	0.0402654	0.0122099
Guf1	1.45333	1.60445	1.55664	1.70197	1.21882	1.2876	1.45333	1.60445	1.55664	1.70197	1.21882	1.2876
Guk1	79.025	80.7573	88.7731	86.3832	70.1622	76.0471	79.025	80.7573	88.7731	86.3832	70.1622	76.0471
Gulo	0	0	0	0	0	0.0436307	0	0	0	0	0	0.0436307
Gulp1	0.287134	0.412299	0.165519	0.121918	0.338905	0.162266	0.287134	0.412299	0.165519	0.121918	0.338905	0.162266
Gusb	6.28153	6.43205	7.61771	7.09417	6.32152	6.17007	6.28153	6.43205	7.61771	7.09417	6.32152	6.17007
Gvin1	0.0486502	0.0442592	0.0329764	0.0425665	0.0382406	0.0348214	0.0486502	0.0442592	0.0329764	0.0425665	0.0382406	0.0348214
Gxylt1	2.15301	2.12828	1.84958	1.90806	2.36838	2.08343	2.15301	2.12828	1.84958	1.90806	2.36838	2.08343
Gxylt2	0	0.0190359	0.0282631	0	0	0	0	0.0190359	0.0282631	0	0	0
Gyg	3.62947	5.63026	4.56206	4.41383	3.03556	4.44238	3.62947	5.63026	4.56206	4.41383	3.03556	4.44238
Gyk	48.479	53.8955	60.1108	66.3554	68.488	47.8469	48.479	53.8955	60.1108	66.3554	68.488	47.8469
Gykl1	0	0	0	0	0	0	0	0	0	0	0	0
Gyltl1b	0.502266	0.48692	0.65056	0.410731	0.33401	0.297625	0.502266	0.48692	0.65056	0.410731	0.33401	0.297625
Gypa	0	0	0	0	0	0.0553812	0	0	0	0	0	0.0553812
Gypc	1.07253	1.01482	0.881027	0.756289	0.749555	1.13646	1.07253	1.01482	0.881027	0.756289	0.749555	1.13646
Gys1	1.53919	1.44823	1.82147	1.74999	1.63575	1.53982	1.53919	1.44823	1.82147	1.74999	1.63575	1.53982
Gys2	0	0	0	0.0196787	0	0	0	0	0	0.0196787	0	0
Gzf1	3.66837	3.81954	3.52614	3.40325	3.54828	4.00627	3.66837	3.81954	3.52614	3.40325	3.54828	4.00627
Gzma	78.1066	105.399	156.46	179.837	88.58	121.206	78.1066	105.399	156.46	179.837	88.58	121.206
Gzmb	31.6191	40.5177	61.119	68.2105	35.1523	51.5063	31.6191	40.5177	61.119	68.2105	35.1523	51.5063
Gzmc	0.18111	0.0844892	0.187923	0.329571	0.270019	0.0614098	0.18111	0.0844892	0.187923	0.329571	0.270019	0.0614098
Gzmd	0	0	0	0	0	0	0	0	0	0	0	0
Gzme	0	0	0.0635948	0	0	0	0	0	0.0635948	0	0	0
Gzmf	0	0	0	0	0	0	0	0	0	0	0	0
Gzmg	0	0	0	0	0	0	0	0	0	0	0	0
Gzmk	3.89307	4.50799	5.51549	6.21241	2.67887	3.50318	3.89307	4.50799	5.51549	6.21241	2.67887	3.50318
Gzmm	0.326326	0.370786	0.253951	0.222684	0.0912231	0.207466	0.326326	0.370786	0.253951	0.222684	0.0912231	0.207466
